prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
400.0,105.0,0.012,0.0063,0.0183
438.0,84.0,0.013139999999999999,0.00504,0.018179999999999998
429.0,120.0,0.01287,0.007199999999999999,0.020069999999999998
477.0,58.0,0.014309999999999998,0.00348,0.017789999999999997
437.0,111.0,0.01311,0.00666,0.01977
398.0,83.0,0.01194,0.004979999999999999,0.016919999999999998
510.0,90.0,0.0153,0.005399999999999999,0.0207
553.0,79.0,0.01659,0.00474,0.021330000000000002
393.0,55.0,0.011789999999999998,0.0033,0.01509
391.0,79.0,0.01173,0.00474,0.016470000000000002
431.0,78.0,0.01293,0.00468,0.01761
430.0,75.0,0.0129,0.0045,0.0174
474.0,87.0,0.014219999999999998,0.00522,0.01944
445.0,66.0,0.013349999999999999,0.00396,0.01731
432.0,93.0,0.01296,0.00558,0.01854
491.0,87.0,0.014729999999999998,0.00522,0.01995
439.0,84.0,0.01317,0.00504,0.01821
524.0,86.0,0.015719999999999998,0.0051600000000000005,0.02088
466.0,214.0,0.01398,0.01284,0.02682
430.0,86.0,0.0129,0.0051600000000000005,0.01806
398.0,73.0,0.01194,0.00438,0.01632
572.0,110.0,0.01716,0.0066,0.023760000000000003
474.0,113.0,0.014219999999999998,0.00678,0.020999999999999998
533.0,87.0,0.01599,0.00522,0.02121
626.0,88.0,0.018779999999999998,0.005279999999999999,0.024059999999999998
469.0,91.0,0.014070000000000001,0.00546,0.01953
600.0,115.0,0.018,0.0069,0.0249
443.0,94.0,0.01329,0.00564,0.01893
377.0,85.0,0.011309999999999999,0.0050999999999999995,0.016409999999999998
418.0,68.0,0.012539999999999999,0.00408,0.01662
428.0,97.0,0.01284,0.00582,0.01866
376.0,91.0,0.01128,0.00546,0.016739999999999998
594.0,80.0,0.01782,0.0048,0.022619999999999998
363.0,65.0,0.010889999999999999,0.0039,0.014789999999999998
465.0,92.0,0.013949999999999999,0.00552,0.019469999999999998
398.0,91.0,0.01194,0.00546,0.0174
460.0,177.0,0.0138,0.01062,0.024419999999999997
504.0,164.0,0.01512,0.00984,0.02496
519.0,48.0,0.01557,0.0028799999999999997,0.01845
489.0,88.0,0.01467,0.005279999999999999,0.01995
369.0,69.0,0.01107,0.00414,0.01521
401.0,174.0,0.012029999999999999,0.01044,0.022469999999999997
455.0,50.0,0.01365,0.003,0.01665
430.0,58.0,0.0129,0.00348,0.01638
523.0,92.0,0.01569,0.00552,0.02121
416.0,73.0,0.01248,0.00438,0.01686
481.0,75.0,0.01443,0.0045,0.01893
607.0,114.0,0.01821,0.00684,0.02505
435.0,109.0,0.013049999999999999,0.00654,0.01959
533.0,71.0,0.01599,0.00426,0.02025
416.0,89.0,0.01248,0.00534,0.01782
378.0,81.0,0.01134,0.00486,0.0162
387.0,161.0,0.011609999999999999,0.00966,0.021269999999999997
662.0,80.0,0.01986,0.0048,0.024659999999999998
423.0,94.0,0.01269,0.00564,0.01833
394.0,141.0,0.01182,0.008459999999999999,0.02028
453.0,68.0,0.01359,0.00408,0.017669999999999998
434.0,93.0,0.01302,0.00558,0.0186
416.0,59.0,0.01248,0.00354,0.01602
377.0,96.0,0.011309999999999999,0.0057599999999999995,0.01707
468.0,102.0,0.014039999999999999,0.0061200000000000004,0.020159999999999997
480.0,125.0,0.014399999999999998,0.0075,0.021899999999999996
398.0,187.0,0.01194,0.011219999999999999,0.02316
438.0,190.0,0.013139999999999999,0.0114,0.02454
419.0,208.0,0.01257,0.01248,0.02505
394.0,93.0,0.01182,0.00558,0.0174
465.0,92.0,0.013949999999999999,0.00552,0.019469999999999998
430.0,149.0,0.0129,0.00894,0.02184
464.0,107.0,0.01392,0.00642,0.02034
427.0,92.0,0.012809999999999998,0.00552,0.01833
409.0,213.0,0.01227,0.01278,0.02505
440.0,97.0,0.0132,0.00582,0.01902
477.0,66.0,0.014309999999999998,0.00396,0.018269999999999998
446.0,58.0,0.01338,0.00348,0.01686
414.0,62.0,0.01242,0.0037199999999999998,0.01614
398.0,168.0,0.01194,0.01008,0.022019999999999998
465.0,59.0,0.013949999999999999,0.00354,0.01749
644.0,104.0,0.01932,0.00624,0.02556
390.0,111.0,0.011699999999999999,0.00666,0.018359999999999998
598.0,81.0,0.017939999999999998,0.00486,0.022799999999999997
582.0,88.0,0.01746,0.005279999999999999,0.02274
439.0,87.0,0.01317,0.00522,0.01839
372.0,58.0,0.01116,0.00348,0.01464
421.0,113.0,0.012629999999999999,0.00678,0.019409999999999997
496.0,90.0,0.014879999999999999,0.005399999999999999,0.02028
583.0,100.0,0.01749,0.006,0.023489999999999997
419.0,93.0,0.01257,0.00558,0.01815
450.0,91.0,0.0135,0.00546,0.018959999999999998
381.0,97.0,0.01143,0.00582,0.017249999999999998
572.0,85.0,0.01716,0.0050999999999999995,0.022260000000000002
453.0,88.0,0.01359,0.005279999999999999,0.018869999999999998
423.0,115.0,0.01269,0.0069,0.01959
530.0,131.0,0.015899999999999997,0.007859999999999999,0.023759999999999996
554.0,90.0,0.01662,0.005399999999999999,0.022019999999999998
481.0,61.0,0.01443,0.0036599999999999996,0.01809
382.0,93.0,0.01146,0.00558,0.01704
389.0,104.0,0.01167,0.00624,0.01791
467.0,90.0,0.01401,0.005399999999999999,0.01941
443.0,185.0,0.01329,0.0111,0.024390000000000002
423.0,107.0,0.01269,0.00642,0.019110000000000002
