index,good/bad/unsolvable,reply
0,good,"['D', 'A', 'B', 'E', 'F']"
1,good,"['D', 'C', 'G', 'F', 'I']"
2,good,"['D', 'C', 'G', 'I', 'L']"
3,good,"['D', 'A', 'B', 'C', 'E']"
4,good,"['D', 'E', 'C', 'A', 'H']"
5,good,"['D', 'A', 'B', 'C', 'E']"
6,good,"['D', 'A', 'B', 'C', 'E']"
7,good,"['D', 'A', 'C', 'F', 'M']"
8,good,"['D', 'C', 'B', 'F', 'E']"
9,good,"['D', 'A', 'C', 'E', 'F']"
10,good,"['D', 'A', 'C', 'F', 'M']"
11,good,"['D', 'C', 'B', 'A', 'F']"
12,good,"['D', 'H', 'I', 'C', 'M']"
13,good,"['D', 'B', 'C', 'E', 'A']"
14,good,"['D', 'E', 'F', 'G', 'H']"
15,good,"['D', 'A', 'E', 'G', 'K']"
16,good,"['D', 'C', 'A', 'H', 'F']"
17,good,"['D', 'B', 'A', 'C', 'F']"
18,good,"['A', 'D', 'C', 'F', 'E']"
19,good,"['D', 'C', 'B', 'E', 'H']"
20,good,"['D', 'F', 'I', 'J', 'L']"
21,good,"['D', 'A', 'B', 'C', 'E']"
22,good,"['A', 'D', 'C', 'F', 'M']"
23,good,"['D', 'A', 'B', 'E', 'F']"
24,good,"['D', 'C', 'E', 'F', 'G']"
25,good,"['D', 'H', 'A', 'C', 'G']"
26,good,"['D', 'C', 'A', 'B', 'E']"
27,bad,"['B', 'a', 's', 'e', 'd']"
28,good,"['D', 'A', 'C', 'B', 'E']"
29,good,"['D', 'A', 'C', 'G', 'I']"
30,good,"['D', 'H', 'M', 'A', 'C']"
31,good,"['D', 'C', 'A', 'F', 'G']"
32,good,"['A', 'D', 'E', 'F', 'G']"
33,good,"['D', 'A', 'B', 'C', 'L']"
34,good,"['D', 'A', 'C', 'B', 'E']"
35,good,"['D', 'E', 'A', 'I', 'G']"
36,good,"['D', 'A', 'C', 'F', 'E']"
37,good,"['D', 'E', 'A', 'C', 'G']"
38,good,"['A', 'D', 'E', 'H', 'L']"
39,good,"['A', 'D', 'C', 'F', 'I']"
40,good,"['D', 'B', 'F', 'C', 'A']"
41,good,"['D', 'A', 'B', 'F', 'H']"
42,good,"['D', 'E', 'F', 'K', 'L']"
43,good,"['D', 'A', 'B', 'H', 'E']"
44,good,"['D', 'A', 'E', 'F', 'G']"
45,good,"['D', 'E', 'B', 'A', 'H']"
46,good,"['A', 'B', 'C', 'D', 'E']"
47,good,"['D', 'E', 'B', 'J', 'A']"
48,good,"['D', 'C', 'E', 'G', 'H']"
49,good,"['D', 'C', 'B', 'A', 'I']"
50,good,"['D', 'A', 'C', 'B', 'F']"
51,bad,"['G', 'i', 'v', 'e', 'n']"
52,good,"['D', 'B', 'E', 'F', 'I']"
53,good,"['D', 'A', 'B', 'C', 'F']"
54,good,"['D', 'A', 'C', 'B', 'M']"
55,good,"['D', 'A', 'B', 'E', 'F']"
56,good,"['D', 'A', 'C', 'E', 'M']"
57,good,"['A', 'D', 'B', 'E', 'F']"
58,good,"['D', 'A', 'B', 'C', 'E']"
59,good,"['A', 'D', 'F', 'J', 'M']"
60,good,"['D', 'C', 'B', 'F', 'G']"
61,good,"['D', 'A', 'B', 'C', 'E']"
62,good,"['D', 'A', 'B', 'E', 'L']"
63,good,"['D', 'B', 'C', 'E', 'F']"
64,good,"['D', 'A', 'B', 'E', 'H']"
65,good,"['D', 'C', 'F', 'E', 'A']"
66,good,"['D', 'C', 'B', 'A', 'L']"
67,good,"['D', 'F', 'G', 'B', 'E']"
68,good,"['D', 'F', 'E', 'B', 'A']"
69,good,"['D', 'A', 'C', 'E', 'F']"
70,good,"['D', 'A', 'B', 'H', 'E']"
71,good,"['D', 'A', 'C', 'J', 'F']"
72,good,"['A', 'D', 'C', 'F', 'B']"
73,good,"['D', 'F', 'H', 'I', 'M']"
74,good,"['A', 'C', 'D', 'G', 'J']"
75,good,"['D', 'C', 'F', 'I', 'J']"
76,good,"['D', 'A', 'B', 'C', 'E']"
77,good,"['D', 'B', 'C', 'F', 'M']"
78,good,"['D', 'A', 'B', 'C', 'F']"
79,good,"['D', 'A', 'B', 'C', 'E']"
80,good,"['D', 'C', 'A', 'F', 'B']"
81,good,"['C', 'D', 'F', 'G', 'I']"
82,good,"['D', 'C', 'F', 'I', 'K']"
83,good,"['A', 'D', 'F', 'I', 'K']"
84,good,"['D', 'C', 'A', 'B', 'E']"
85,good,"['D', 'J', 'A', 'G', 'E']"
86,unsolvable,"['C', 'D', 'G', 'I', 'M']"
87,good,"['D', 'A', 'F', 'C', 'G']"
88,good,"['D', 'A', 'C', 'F', 'H']"
89,good,"['D', 'A', 'C', 'E', 'F']"
90,good,"['D', 'C', 'A', 'B', 'E']"
91,good,"['D', 'C', 'E', 'A', 'I']"
92,good,"['D', 'E', 'F', 'A', 'M']"
93,good,"['D', 'A', 'C', 'F', 'G']"
94,good,"['A', 'D', 'C', 'I', 'F']"
95,good,"['D', 'E', 'A', 'G', 'L']"
96,good,"['A', 'B', 'C', 'D', 'E']"
97,good,"['D', 'C', 'K', 'F', 'E']"
98,good,"['D', 'C', 'F', 'A', 'I']"
99,good,"['D', 'A', 'C', 'E', 'G']"
