index,good/bad/unsolvable,reply
0,good,"['D', 'B', 'A', 'C', 'E']"
1,good,"['C', 'D', 'L', 'I', 'H']"
2,good,"['A', 'D', 'F', 'M', 'C']"
3,good,"['D', 'M', 'A', 'E', 'F']"
4,good,"['D', 'C', 'H', 'K', 'F']"
5,good,"['D', 'A', 'E', 'F', 'G']"
6,good,"['D', 'C', 'B', 'E', 'G']"
7,good,"['D', 'C', 'B', 'H', 'J']"
8,good,"['D', 'C', 'I', 'G', 'K']"
9,good,"['D', 'G', 'C', 'B', 'A']"
10,good,"['D', 'M', 'C', 'B', 'H']"
11,good,"['D', 'C', 'B', 'A', 'E']"
12,good,"['D', 'B', 'G', 'E', 'K']"
13,good,"['D', 'J', 'M', 'G', 'C']"
14,good,"['G', 'D', 'C', 'A', 'F']"
15,good,"['D', 'G', 'H', 'I', 'C']"
16,good,"['D', 'K', 'B', 'J', 'A']"
17,good,"['D', 'B', 'C', 'A', 'E']"
18,good,"['D', 'F', 'J', 'M', 'I']"
19,good,"['D', 'F', 'G', 'J', 'I']"
20,good,"['D', 'C', 'B', 'F', 'L']"
21,good,"['D', 'G', 'C', 'B', 'A']"
22,good,"['D', 'C', 'B', 'A', 'E']"
23,good,"['M', 'D', 'J', 'G', 'C']"
24,good,"['D', 'C', 'F', 'G', 'H']"
25,good,"['D', 'C', 'A', 'E', 'F']"
26,good,"['D', 'C', 'B', 'G', 'M']"
27,good,"['D', 'A', 'B', 'I', 'J']"
28,good,"['D', 'A', 'I', 'J', 'C']"
29,good,"['D', 'B', 'A', 'C', 'F']"
30,good,"['D', 'A', 'C', 'B', 'M']"
31,good,"['A', 'D', 'I', 'L', 'M']"
32,good,"['D', 'C', 'B', 'A', 'H']"
33,good,"['D', 'B', 'M', 'K', 'J']"
34,good,"['D', 'A', 'M', 'L', 'G']"
35,good,"['D', 'C', 'M', 'B', 'A']"
36,good,"['F', 'E', 'A', 'D', 'G']"
37,good,"['A', 'D', 'E', 'F', 'G']"
38,good,"['M', 'J', 'G', 'D', 'C']"
39,good,"['D', 'C', 'B', 'G', 'A']"
40,good,"['D', 'C', 'B', 'F', 'A']"
41,good,"['D', 'B', 'A', 'C', 'F']"
42,good,"['D', 'C', 'B', 'L', 'G']"
43,good,"['D', 'B', 'A', 'C', 'E']"
44,good,"['D', 'B', 'F', 'K', 'J']"
45,good,"['D', 'B', 'H', 'E', 'L']"
46,good,"['D', 'C', 'B', 'H', 'M']"
47,good,"['D', 'C', 'K', 'B', 'A']"
48,good,"['D', 'C', 'A', 'B', 'H']"
49,good,"['D', 'C', 'I', 'L', 'B']"
50,good,"['D', 'C', 'A', 'B', 'E']"
51,good,"['D', 'B', 'A', 'C', 'F']"
52,good,"['I', 'H', 'D', 'F', 'C']"
53,good,"['D', 'C', 'F', 'A', 'B']"
54,good,"['D', 'H', 'G', 'K', 'M']"
55,good,"['A', 'D', 'F', 'K', 'G']"
56,good,"['D', 'M', 'B', 'H', 'A']"
57,good,"['D', 'F', 'E', 'H', 'I']"
58,good,"['D', 'A', 'C', 'I', 'G']"
59,good,"['D', 'C', 'A', 'F', 'H']"
60,good,"['C', 'K', 'D', 'A', 'B']"
61,good,"['D', 'A', 'C', 'B', 'E']"
62,good,"['D', 'L', 'G', 'C', 'I']"
63,good,"['D', 'E', 'G', 'I', 'K']"
64,good,"['D', 'B', 'A', 'C', 'E']"
65,good,"['D', 'F', 'I', 'J', 'M']"
66,good,"['D', 'C', 'F', 'J', 'B']"
67,good,"['D', 'B', 'G', 'E', 'K']"
68,good,"['D', 'A', 'G', 'K', 'C']"
69,good,"['D', 'H', 'C', 'B', 'L']"
70,good,"['D', 'C', 'A', 'H', 'K']"
71,good,"['D', 'G', 'M', 'J', 'C']"
72,good,"['D', 'A', 'B', 'K', 'G']"
73,good,"['D', 'C', 'B', 'A', 'E']"
74,good,"['D', 'C', 'H', 'L', 'I']"
75,good,"['D', 'A', 'F', 'M', 'J']"
76,good,"['D', 'B', 'C', 'H', 'A']"
77,good,"['D', 'A', 'F', 'J', 'E']"
78,good,"['D', 'B', 'A', 'C', 'E']"
79,good,"['D', 'C', 'E', 'A', 'B']"
80,good,"['D', 'C', 'K', 'B', 'A']"
81,good,"['D', 'C', 'H', 'K', 'B']"
82,good,"['D', 'B', 'H', 'E', 'K']"
83,good,"['D', 'C', 'J', 'A', 'H']"
84,good,"['D', 'C', 'B', 'A', 'E']"
85,good,"['D', 'J', 'M', 'G', 'C']"
86,unsolvable,"['A', 'B', 'C', 'D', 'E']"
87,good,"['D', 'A', 'F', 'H', 'K']"
88,good,"['D', 'L', 'B', 'K', 'H']"
89,good,"['D', 'B', 'A', 'C', 'E']"
90,good,"['D', 'B', 'F', 'H', 'J']"
91,good,"['D', 'K', 'M', 'B', 'H']"
92,good,"['D', 'A', 'F', 'I', 'G']"
93,good,"['D', 'J', 'A', 'I', 'L']"
94,good,"['D', 'B', 'G', 'K', 'H']"
95,good,"['D', 'A', 'B', 'C', 'E']"
96,good,"['A', 'D', 'C', 'B', 'E']"
97,good,"['D', 'C', 'K', 'B', 'A']"
98,good,"['A', 'C', 'D', 'B', 'E']"
99,good,"['D', 'A', 'C', 'B', 'H']"
