prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
403.0,90.0,0.01209,0.005399999999999999,0.01749
389.0,178.0,0.01167,0.01068,0.022350000000000002
465.0,85.0,0.013949999999999999,0.0050999999999999995,0.019049999999999997
469.0,88.0,0.014070000000000001,0.005279999999999999,0.01935
436.0,131.0,0.01308,0.007859999999999999,0.02094
410.0,85.0,0.012299999999999998,0.0050999999999999995,0.0174
378.0,106.0,0.01134,0.006359999999999999,0.0177
412.0,80.0,0.01236,0.0048,0.017159999999999998
365.0,86.0,0.01095,0.0051600000000000005,0.01611
446.0,99.0,0.01338,0.005939999999999999,0.019319999999999997
476.0,84.0,0.01428,0.00504,0.01932
429.0,88.0,0.01287,0.005279999999999999,0.01815
416.0,77.0,0.01248,0.00462,0.0171
445.0,88.0,0.013349999999999999,0.005279999999999999,0.018629999999999997
595.0,123.0,0.017849999999999998,0.00738,0.02523
400.0,197.0,0.012,0.01182,0.02382
506.0,127.0,0.015179999999999999,0.00762,0.0228
393.0,98.0,0.011789999999999998,0.00588,0.017669999999999998
456.0,61.0,0.01368,0.0036599999999999996,0.017339999999999998
540.0,86.0,0.0162,0.0051600000000000005,0.02136
465.0,89.0,0.013949999999999999,0.00534,0.019289999999999998
378.0,184.0,0.01134,0.01104,0.022379999999999997
412.0,93.0,0.01236,0.00558,0.017939999999999998
628.0,127.0,0.01884,0.00762,0.026459999999999997
404.0,86.0,0.012119999999999999,0.0051600000000000005,0.01728
531.0,207.0,0.01593,0.01242,0.02835
399.0,94.0,0.011969999999999998,0.00564,0.017609999999999997
385.0,67.0,0.01155,0.004019999999999999,0.015569999999999999
505.0,99.0,0.015149999999999999,0.005939999999999999,0.021089999999999998
456.0,106.0,0.01368,0.006359999999999999,0.02004
641.0,93.0,0.01923,0.00558,0.02481
377.0,129.0,0.011309999999999999,0.0077399999999999995,0.019049999999999997
391.0,63.0,0.01173,0.00378,0.015510000000000001
391.0,93.0,0.01173,0.00558,0.01731
411.0,91.0,0.01233,0.00546,0.01779
375.0,139.0,0.01125,0.00834,0.01959
365.0,104.0,0.01095,0.00624,0.01719
391.0,85.0,0.01173,0.0050999999999999995,0.01683
413.0,142.0,0.012389999999999998,0.00852,0.020909999999999998
476.0,103.0,0.01428,0.00618,0.02046
514.0,94.0,0.01542,0.00564,0.02106
460.0,84.0,0.0138,0.00504,0.01884
455.0,90.0,0.01365,0.005399999999999999,0.01905
372.0,80.0,0.01116,0.0048,0.01596
373.0,67.0,0.01119,0.004019999999999999,0.01521
591.0,126.0,0.01773,0.00756,0.02529
435.0,103.0,0.013049999999999999,0.00618,0.019229999999999997
471.0,161.0,0.014129999999999998,0.00966,0.02379
557.0,87.0,0.01671,0.00522,0.021929999999999998
427.0,63.0,0.012809999999999998,0.00378,0.016589999999999997
419.0,72.0,0.01257,0.00432,0.01689
412.0,101.0,0.01236,0.006059999999999999,0.01842
399.0,139.0,0.011969999999999998,0.00834,0.020309999999999998
492.0,108.0,0.01476,0.00648,0.021240000000000002
383.0,128.0,0.01149,0.007679999999999999,0.01917
377.0,68.0,0.011309999999999999,0.00408,0.01539
407.0,77.0,0.012209999999999999,0.00462,0.016829999999999998
650.0,119.0,0.0195,0.00714,0.02664
405.0,82.0,0.012150000000000001,0.00492,0.017070000000000002
471.0,135.0,0.014129999999999998,0.0081,0.02223
567.0,108.0,0.017009999999999997,0.00648,0.023489999999999997
413.0,76.0,0.012389999999999998,0.00456,0.01695
422.0,87.0,0.01266,0.00522,0.01788
403.0,139.0,0.01209,0.00834,0.02043
455.0,106.0,0.01365,0.006359999999999999,0.02001
392.0,100.0,0.01176,0.006,0.017759999999999998
402.0,175.0,0.01206,0.0105,0.02256
462.0,114.0,0.013859999999999999,0.00684,0.0207
395.0,59.0,0.01185,0.00354,0.01539
425.0,99.0,0.01275,0.005939999999999999,0.01869
507.0,130.0,0.01521,0.0078,0.02301
381.0,184.0,0.01143,0.01104,0.022469999999999997
442.0,78.0,0.01326,0.00468,0.017939999999999998
378.0,93.0,0.01134,0.00558,0.016919999999999998
450.0,121.0,0.0135,0.00726,0.02076
490.0,178.0,0.0147,0.01068,0.02538
486.0,94.0,0.01458,0.00564,0.02022
394.0,69.0,0.01182,0.00414,0.015960000000000002
363.0,159.0,0.010889999999999999,0.00954,0.020429999999999997
410.0,91.0,0.012299999999999998,0.00546,0.017759999999999998
441.0,62.0,0.013229999999999999,0.0037199999999999998,0.01695
438.0,80.0,0.013139999999999999,0.0048,0.017939999999999998
387.0,105.0,0.011609999999999999,0.0063,0.01791
403.0,103.0,0.01209,0.00618,0.01827
520.0,58.0,0.0156,0.00348,0.01908
495.0,79.0,0.01485,0.00474,0.01959
377.0,213.0,0.011309999999999999,0.01278,0.02409
381.0,49.0,0.01143,0.00294,0.014369999999999999
615.0,86.0,0.018449999999999998,0.0051600000000000005,0.02361
629.0,197.0,0.01887,0.01182,0.030690000000000002
499.0,51.0,0.014969999999999999,0.0030600000000000002,0.018029999999999997
603.0,114.0,0.01809,0.00684,0.024929999999999997
460.0,97.0,0.0138,0.00582,0.01962
417.0,81.0,0.01251,0.00486,0.01737
613.0,124.0,0.01839,0.0074399999999999996,0.02583
416.0,82.0,0.01248,0.00492,0.0174
508.0,119.0,0.01524,0.00714,0.02238
367.0,108.0,0.011009999999999999,0.00648,0.01749
458.0,49.0,0.01374,0.00294,0.01668
554.0,87.0,0.01662,0.00522,0.02184
