index,good/bad/unsolvable,reply
0,unsolvable,"['A', 'B', 'C', 'D']"
1,good,"['B', 'C', 'D', 'A']"
2,good,"['A', 'B', 'C', 'D']"
3,good,"['A', 'B', 'C', 'D']"
4,good,"['A', 'C', 'B', 'D']"
5,good,"['B', 'C', 'A', 'D']"
6,good,"['B', 'C', 'D', 'A']"
7,bad,"['T', 'h', 'e', 'f']"
8,good,"['A', 'B', 'C', 'D']"
9,unsolvable,"['A', 'D', 'B', 'C']"
10,unsolvable,"['A', 'B', 'C', 'D']"
11,good,"['A', 'C', 'D', 'B']"
12,unsolvable,"['B', 'C', 'D', 'A']"
13,good,"['B', 'C', 'D', 'A']"
14,good,"['A', 'C', 'B', 'D']"
15,good,"['A', 'B', 'C', 'D']"
16,good,"['A', 'B', 'C', 'D']"
17,good,"['B', 'A', 'C', 'D']"
18,unsolvable,"['B', 'C', 'A', 'D']"
19,good,"['A', 'B', 'C', 'D']"
20,good,"['A', 'B', 'C', 'D']"
21,good,"['B', 'C', 'A', 'D']"
22,good,"['B', 'C', 'A', 'D']"
23,good,"['A', 'B', 'C', 'D']"
24,bad,"['T', 'h', 'e', 'f']"
25,good,"['A', 'D', 'B', 'C']"
26,good,"['A', 'B', 'C', 'D']"
27,good,"['A', 'B', 'C', 'D']"
28,good,"['B', 'C', 'A', 'D']"
29,unsolvable,"['A', 'D', 'B', 'C']"
30,good,"['B', 'C', 'A', 'D']"
31,good,"['C', 'B', 'A', 'D']"
32,good,"['A', 'B', 'C', 'D']"
33,good,"['B', 'C', 'D', 'A']"
34,good,"['B', 'C', 'D', 'A']"
35,good,"['A', 'B', 'C', 'D']"
36,good,"['A', 'B', 'C', 'D']"
37,good,"['B', 'C', 'A', 'D']"
38,good,"['A', 'C', 'B', 'D']"
39,good,"['A', 'C', 'B', 'D']"
40,good,"['A', 'B', 'C', 'D']"
41,good,"['A', 'D', 'B', 'C']"
42,good,"['A', 'B', 'C', 'D']"
43,good,"['A', 'B', 'C', 'D']"
44,good,"['B', 'C', 'D', 'A']"
45,good,"['B', 'C', 'A', 'D']"
46,unsolvable,"['B', 'C', 'D', 'A']"
47,unsolvable,"['A', 'D', 'B', 'C']"
48,good,"['A', 'B', 'C', 'D']"
49,good,"['B', 'C', 'A', 'D']"
50,good,"['A', 'B', 'C', 'D']"
51,good,"['A', 'C', 'B', 'D']"
52,unsolvable,"['A', 'B', 'C', 'D']"
53,good,"['B', 'C', 'A', 'D']"
54,good,"['B', 'A', 'C', 'D']"
55,good,"['B', 'C', 'A', 'D']"
56,good,"['B', 'C', 'D', 'A']"
57,good,"['B', 'A', 'C', 'D']"
58,good,"['B', 'A', 'C', 'D']"
59,good,"['A', 'B', 'C', 'D']"
60,good,"['A', 'B', 'C', 'D']"
61,good,"['B', 'C', 'D', 'A']"
62,unsolvable,"['A', 'B', 'C', 'D']"
63,good,"['A', 'B', 'C', 'D']"
64,good,"['A', 'B', 'C', 'D']"
65,good,"['D', 'C', 'B', 'A']"
66,unsolvable,"['A', 'B', 'C', 'D']"
67,good,"['B', 'C', 'D', 'A']"
68,good,"['B', 'C', 'D', 'A']"
69,bad,"['T', 'h', 'e', 'f']"
70,good,"['A', 'C', 'B', 'D']"
71,good,"['A', 'B', 'C', 'D']"
72,good,"['A', 'B', 'C', 'D']"
73,good,"['A', 'B', 'C', 'D']"
74,good,"['A', 'B', 'C', 'D']"
75,good,"['A', 'C', 'B', 'D']"
76,unsolvable,"['A', 'B', 'C', 'D']"
77,good,"['A', 'B', 'C', 'D']"
78,good,"['A', 'B', 'C', 'D']"
79,good,"['D', 'B', 'A', 'C']"
80,good,"['B', 'C', 'D', 'A']"
81,good,"['B', 'C', 'A', 'D']"
82,bad,"['r', 'e', 'l', 'a']"
83,unsolvable,"['A', 'B', 'C', 'D']"
84,good,"['A', 'B', 'C', 'D']"
85,good,"['B', 'C', 'A', 'D']"
86,bad,"['g', 'r', 'e', 'a']"
87,good,"['B', 'A', 'C', 'D']"
88,good,"['B', 'C', 'D', 'A']"
89,good,"['D', 'B', 'C', 'A']"
90,good,"['B', 'C', 'A', 'D']"
91,good,"['A', 'B', 'C', 'D']"
92,good,"['B', 'A', 'C', 'D']"
93,good,"['C', 'B', 'D', 'A']"
94,good,"['B', 'C', 'D', 'A']"
95,good,"['B', 'C', 'D', 'A']"
96,good,"['B', 'C', 'A', 'D']"
97,good,"['A', 'B', 'C', 'D']"
98,good,"['B', 'A', 'C', 'D']"
99,good,"['B', 'C', 'D', 'A']"
