index,good/bad/unsolvable,reply
0,good,"['D', 'I', 'L', 'E', 'J']"
1,good,"['D', 'K', 'I', 'L', 'M']"
2,good,"['D', 'G', 'I', 'L', 'E']"
3,good,"['D', 'L', 'E', 'I', 'J']"
4,good,"['D', 'E', 'I', 'J', 'L']"
5,good,"['J', 'I', 'D', 'K', 'M']"
6,good,"['C', 'I', 'J', 'K', 'D']"
7,good,"['F', 'D', 'M', 'I', 'L']"
8,good,"['D', 'K', 'L', 'E', 'I']"
9,good,"['D', 'E', 'J', 'M', 'K']"
10,good,"['D', 'L', 'M', 'I', 'J']"
11,good,"['D', 'M', 'K', 'L', 'J']"
12,good,"['A', 'D', 'F', 'H', 'M']"
13,good,"['D', 'L', 'M', 'E', 'I']"
14,good,"['D', 'L', 'M', 'I', 'J']"
15,good,"['J', 'K', 'D', 'L', 'I']"
16,good,"['A', 'D', 'F', 'L', 'M']"
17,good,"['D', 'C', 'L', 'B', 'I']"
18,good,"['A', 'D', 'I', 'C', 'M']"
19,good,"['D', 'L', 'E', 'M', 'G']"
20,good,"['D', 'K', 'I', 'L', 'E']"
21,good,"['D', 'L', 'E', 'K', 'J']"
22,good,"['D', 'L', 'G', 'E', 'J']"
23,good,"['D', 'K', 'L', 'E', 'I']"
24,good,"['J', 'D', 'M', 'L', 'C']"
25,good,"['D', 'F', 'H', 'M', 'K']"
26,good,"['C', 'D', 'I', 'J', 'M']"
27,good,"['D', 'I', 'C', 'L', 'J']"
28,good,"['A', 'B', 'E', 'F', 'G']"
29,good,"['A', 'L', 'D', 'I', 'J']"
30,good,"['D', 'F', 'G', 'C', 'L']"
31,good,"['C', 'D', 'L', 'M', 'B']"
32,good,"['D', 'H', 'I', 'J', 'L']"
33,good,"['D', 'K', 'L', 'M', 'E']"
34,good,"['D', 'M', 'I', 'L', 'J']"
35,good,"['D', 'L', 'E', 'M', 'J']"
36,good,"['D', 'L', 'E', 'M', 'I']"
37,good,"['A', 'D', 'M', 'L', 'B']"
38,good,"['D', 'L', 'E', 'M', 'I']"
39,good,"['D', 'J', 'L', 'M', 'E']"
40,good,"['D', 'H', 'E', 'I', 'K']"
41,good,"['D', 'E', 'H', 'M', 'I']"
42,good,"['A', 'L', 'D', 'I', 'J']"
43,good,"['D', 'J', 'L', 'M', 'B']"
44,good,"['D', 'I', 'J', 'K', 'M']"
45,good,"['A', 'D', 'M', 'C', 'J']"
46,good,"['D', 'M', 'J', 'I', 'L']"
47,good,"['I', 'K', 'D', 'J', 'M']"
48,good,"['D', 'I', 'J', 'M', 'H']"
49,good,"['D', 'F', 'L', 'M', 'E']"
50,good,"['D', 'L', 'M', 'E', 'I']"
51,good,"['J', 'K', 'L', 'D', 'I']"
52,good,"['D', 'C', 'I', 'L', 'M']"
53,good,"['D', 'K', 'L', 'M', 'J']"
54,good,"['D', 'K', 'L', 'M', 'C']"
55,good,"['D', 'K', 'E', 'L', 'I']"
56,good,"['D', 'H', 'M', 'K', 'L']"
57,good,"['D', 'E', 'M', 'H', 'I']"
58,good,"['D', 'I', 'J', 'L', 'C']"
59,good,"['D', 'K', 'L', 'M', 'E']"
60,good,"['D', 'L', 'I', 'M', 'J']"
61,good,"['D', 'L', 'M', 'E', 'I']"
62,good,"['A', 'B', 'C', 'E', 'F']"
63,good,"['E', 'D', 'B', 'C', 'J']"
64,good,"['D', 'C', 'I', 'E', 'K']"
65,bad,"['0', '3', '3', '3']"
66,good,"['D', 'J', 'L', 'E', 'I']"
67,good,"['D', 'I', 'M', 'F', 'L']"
68,good,"['J', 'I', 'L', 'M', 'D']"
69,good,"['D', 'E', 'J', 'C', 'I']"
70,good,"['F', 'D', 'L', 'H', 'J']"
71,good,"['D', 'G', 'L', 'E', 'I']"
72,good,"['D', 'C', 'E', 'B', 'H']"
73,good,"['M', 'D', 'L', 'I', 'H']"
74,good,"['J', 'I', 'D', 'K', 'L']"
75,good,"['F', 'D', 'I', 'J', 'L']"
76,good,"['J', 'D', 'I', 'H', 'M']"
77,good,"['J', 'L', 'D', 'M', 'E']"
78,good,"['M', 'D', 'L', 'I', 'J']"
79,good,"['D', 'A', 'J', 'I', 'B']"
80,good,"['J', 'D', 'L', 'I', 'G']"
81,good,"['D', 'M', 'H', 'K', 'E']"
82,good,"['D', 'L', 'E', 'G', 'H']"
83,good,"['D', 'H', 'M', 'C', 'I']"
84,good,"['J', 'L', 'D', 'I', 'M']"
85,good,"['A', 'I', 'L', 'D', 'K']"
86,unsolvable,"['G', 'I', 'L', 'M', 'D']"
87,good,"['D', 'E', 'I', 'K', 'J']"
88,good,"['D', 'M', 'J', 'I', 'K']"
89,good,"['D', 'M', 'H', 'A', 'J']"
90,good,"['D', 'L', 'E', 'K', 'I']"
91,good,"['D', 'I', 'L', 'E', 'H']"
92,good,"['D', 'E', 'H', 'M', 'K']"
93,good,"['D', 'I', 'K', 'L', 'J']"
94,good,"['I', 'L', 'D', 'H', 'J']"
95,good,"['A', 'B', 'C', 'F', 'H']"
96,good,"['D', 'K', 'I', 'H', 'M']"
97,good,"['E', 'A', 'I', 'K', 'L']"
98,good,"['K', 'L', 'I', 'D', 'J']"
99,good,"['D', 'I', 'K', 'L', 'E']"
