index,good/bad/unsolvable,reply
0,good,"['A', 'B', 'C', 'D']"
1,good,"['A', 'C', 'B', 'D']"
2,good,"['A', 'C', 'B', 'D']"
3,good,"['A', 'C', 'D', 'B']"
4,good,"['A', 'B', 'C', 'D']"
5,good,"['A', 'C', 'B', 'D']"
6,good,"['A', 'C', 'D', 'B']"
7,good,"['A', 'C', 'D', 'B']"
8,good,"['A', 'C', 'D', 'B']"
9,unsolvable,"['A', 'B', 'C', 'D']"
10,unsolvable,"['A', 'B', 'C', 'D']"
11,good,"['A', 'B', 'C', 'D']"
12,unsolvable,"['A', 'C', 'B', 'D']"
13,good,"['A', 'C', 'D', 'B']"
14,good,"['C', 'A', 'B', 'D']"
15,good,"['A', 'C', 'D', 'B']"
16,good,"['A', 'C', 'B', 'D']"
17,good,"['C', 'A', 'B', 'D']"
18,unsolvable,"['A', 'B', 'C', 'D']"
19,good,"['C', 'A', 'D', 'B']"
20,unsolvable,"['A', 'B', 'C', 'D']"
21,good,"['A', 'C', 'B', 'D']"
22,good,"['A', 'C', 'B', 'D']"
23,good,"['C', 'A', 'D', 'B']"
24,unsolvable,"['D', 'A', 'B', 'C']"
25,good,"['A', 'C', 'D', 'B']"
26,good,"['A', 'C', 'B', 'D']"
27,unsolvable,"['A', 'B', 'C', 'D']"
28,good,"['A', 'C', 'B', 'D']"
29,unsolvable,"['A', 'B', 'C', 'D']"
30,good,"['D', 'A', 'C', 'B']"
31,good,"['C', 'A', 'D', 'B']"
32,good,"['C', 'A', 'D', 'B']"
33,good,"['A', 'C', 'B', 'D']"
34,good,"['A', 'C', 'D', 'B']"
35,good,"['A', 'B', 'C', 'D']"
36,good,"['A', 'C', 'B', 'D']"
37,good,"['A', 'C', 'D', 'B']"
38,good,"['A', 'B', 'C', 'D']"
39,unsolvable,"['A', 'C', 'B', 'D']"
40,good,"['A', 'C', 'B', 'D']"
41,good,"['A', 'C', 'D', 'B']"
42,good,"['A', 'C', 'D', 'B']"
43,good,"['A', 'C', 'B', 'D']"
44,good,"['A', 'C', 'B', 'D']"
45,good,"['C', 'A', 'D', 'B']"
46,good,"['A', 'C', 'B', 'D']"
47,unsolvable,"['A', 'C', 'B', 'D']"
48,good,"['A', 'C', 'B', 'D']"
49,good,"['A', 'C', 'D', 'B']"
50,good,"['A', 'C', 'B', 'D']"
51,good,"['C', 'A', 'D', 'B']"
52,unsolvable,"['C', 'A', 'B', 'D']"
53,good,"['A', 'C', 'D', 'B']"
54,good,"['A', 'B', 'C', 'D']"
55,good,"['A', 'C', 'D', 'B']"
56,good,"['A', 'C', 'B', 'D']"
57,good,"['A', 'C', 'B', 'D']"
58,good,"['C', 'A', 'D', 'B']"
59,good,"['A', 'D', 'C', 'B']"
60,good,"['D', 'A', 'C', 'B']"
61,good,"['A', 'C', 'D', 'B']"
62,unsolvable,"['A', 'B', 'C', 'D']"
63,good,"['A', 'B', 'C', 'D']"
64,good,"['A', 'B', 'C', 'D']"
65,good,"['A', 'C', 'B', 'D']"
66,unsolvable,"['A', 'B', 'C', 'D']"
67,unsolvable,"['A', 'B', 'C', 'D']"
68,good,"['A', 'C', 'D', 'B']"
69,good,"['C', 'A', 'D', 'B']"
70,good,"['A', 'C', 'B', 'D']"
71,good,"['A', 'B', 'C', 'D']"
72,good,"['C', 'A', 'B', 'D']"
73,good,"['A', 'C', 'B', 'D']"
74,good,"['A', 'C', 'B', 'D']"
75,good,"['A', 'C', 'B', 'D']"
76,good,"['A', 'C', 'B', 'D']"
77,good,"['A', 'D', 'C', 'B']"
78,good,"['A', 'C', 'D', 'B']"
79,good,"['A', 'C', 'D', 'B']"
80,good,"['A', 'C', 'B', 'D']"
81,good,"['A', 'C', 'B', 'D']"
82,good,"['A', 'B', 'D', 'C']"
83,unsolvable,"['C', 'A', 'D', 'B']"
84,good,"['A', 'D', 'B', 'C']"
85,good,"['A', 'C', 'D', 'B']"
86,good,"['A', 'B', 'C', 'D']"
87,good,"['A', 'C', 'B', 'D']"
88,good,"['A', 'B', 'C', 'D']"
89,good,"['A', 'C', 'B', 'D']"
90,good,"['A', 'B', 'C', 'D']"
91,good,"['A', 'C', 'D', 'B']"
92,good,"['C', 'A', 'B', 'D']"
93,good,"['A', 'C', 'B', 'D']"
94,good,"['A', 'B', 'D', 'C']"
95,good,"['A', 'C', 'D', 'B']"
96,good,"['A', 'B', 'C', 'D']"
97,unsolvable,"['C', 'A', 'D', 'B']"
98,good,"['A', 'B', 'C', 'D']"
99,good,"['A', 'C', 'D', 'B']"
