index,good/bad/unsolvable,reply
0,good,"['G', 'A', 'F', 'E', 'H']"
1,good,"['G', 'I', 'A', 'D', 'H']"
2,good,"['A', 'I', 'G', 'F', 'B']"
3,good,"['A', 'G', 'C', 'I', 'E']"
4,good,"['A', 'G', 'E', 'I', 'F']"
5,good,"['G', 'A', 'I', 'C', 'E']"
6,good,"['A', 'G', 'I', 'D', 'E']"
7,good,"['A', 'H', 'G', 'I', 'B']"
8,good,"['A', 'I', 'E', 'D', 'G']"
9,good,"['A', 'I', 'G', 'E', 'B']"
10,good,"['A', 'I', 'E', 'G', 'B']"
11,good,"['G', 'I', 'A', 'F', 'B']"
12,good,"['A', 'D', 'G', 'B', 'C']"
13,good,"['A', 'I', 'H', 'E', 'G']"
14,good,"['A', 'H', 'G', 'I', 'D']"
15,good,"['A', 'G', 'I', 'D', 'H']"
16,good,"['A', 'G', 'F', 'I', 'D']"
17,good,"['G', 'I', 'A', 'D', 'F']"
18,good,"['A', 'H', 'G', 'E', 'B']"
19,good,"['A', 'G', 'H', 'E', 'F']"
20,good,"['A', 'E', 'G', 'F', 'H']"
21,good,"['A', 'G', 'I', 'D', 'H']"
22,good,"['I', 'G', 'A', 'B', 'C']"
23,good,"['G', 'A', 'F', 'I', 'H']"
24,good,"['E', 'J', 'A', 'B', 'D']"
25,good,"['G', 'A', 'F', 'C', 'H']"
26,good,"['A', 'G', 'F', 'B', 'D']"
27,good,"['A', 'G', 'D', 'F', 'J']"
28,good,"['G', 'I', 'A', 'F', 'J']"
29,good,"['A', 'F', 'I', 'C', 'D']"
30,good,"['G', 'A', 'C', 'D', 'E']"
31,good,"['A', 'C', 'G', 'H', 'D']"
32,good,"['A', 'E', 'B', 'F', 'G']"
33,good,"['A', 'G', 'I', 'H', 'B']"
34,good,"['A', 'F', 'D', 'I', 'B']"
35,good,"['A', 'D', 'H', 'I', 'B']"
36,good,"['A', 'I', 'F', 'E', 'D']"
37,good,"['A', 'I', 'C', 'H', 'G']"
38,good,"['G', 'A', 'H', 'I', 'B']"
39,good,"['E', 'I', 'A', 'G', 'D']"
40,good,"['A', 'F', 'D', 'I', 'B']"
41,good,"['G', 'A', 'F', 'E', 'I']"
42,good,"['G', 'A', 'D', 'E', 'F']"
43,good,"['G', 'A', 'I', 'C', 'F']"
44,good,"['I', 'E', 'A', 'H', 'G']"
45,good,"['A', 'G', 'F', 'B', 'J']"
46,good,"['G', 'F', 'E', 'A', 'D']"
47,good,"['E', 'J', 'A', 'D', 'I']"
48,good,"['A', 'F', 'D', 'G', 'H']"
49,good,"['A', 'E', 'G', 'I', 'F']"
50,good,"['A', 'H', 'I', 'C', 'D']"
51,good,"['G', 'A', 'F', 'I', 'D']"
52,good,"['A', 'I', 'F', 'G', 'B']"
53,good,"['A', 'F', 'I', 'B', 'G']"
54,good,"['A', 'G', 'E', 'I', 'J']"
55,good,"['G', 'F', 'A', 'I', 'H']"
56,good,"['A', 'I', 'G', 'C', 'H']"
57,good,"['G', 'A', 'D', 'F', 'E']"
58,good,"['E', 'I', 'A', 'G', 'B']"
59,good,"['A', 'I', 'G', 'H', 'B']"
60,good,"['A', 'G', 'I', 'E', 'J']"
61,good,"['G', 'F', 'A', 'D', 'B']"
62,good,"['I', 'A', 'G', 'D', 'E']"
63,good,"['A', 'G', 'I', 'E', 'D']"
64,good,"['A', 'D', 'G', 'E', 'I']"
65,good,"['A', 'C', 'I', 'F', 'B']"
66,good,"['A', 'G', 'C', 'E', 'I']"
67,good,"['A', 'G', 'I', 'E', 'H']"
68,unsolvable,"['G', 'I', 'C', 'E', 'A']"
69,good,"['G', 'A', 'E', 'I', 'J']"
70,good,"['J', 'F', 'G', 'I', 'A']"
71,good,"['A', 'I', 'C', 'F', 'B']"
72,good,"['G', 'A', 'D', 'F', 'C']"
73,good,"['A', 'B', 'C', 'F', 'I']"
74,good,"['A', 'I', 'C', 'E', 'J']"
75,unsolvable,"['G', 'D', 'E', 'A', 'B']"
76,good,"['H', 'I', 'A', 'G', 'B']"
77,good,"['G', 'E', 'A', 'B', 'C']"
78,good,"['I', 'A', 'H', 'F', 'J']"
79,good,"['A', 'G', 'H', 'I', 'B']"
80,good,"['A', 'C', 'G', 'D', 'I']"
81,good,"['A', 'E', 'G', 'F', 'C']"
82,good,"['G', 'A', 'D', 'B', 'E']"
83,good,"['G', 'A', 'I', 'E', 'H']"
84,good,"['A', 'G', 'I', 'E', 'H']"
85,good,"['A', 'G', 'E', 'H', 'B']"
86,good,"['F', 'A', 'G', 'B', 'D']"
87,unsolvable,"['G', 'I', 'H', 'B', 'C']"
88,good,"['A', 'C', 'F', 'G', 'I']"
89,good,"['A', 'G', 'H', 'C', 'J']"
90,good,"['A', 'H', 'D', 'E', 'B']"
91,good,"['A', 'G', 'C', 'H', 'F']"
92,good,"['A', 'H', 'D', 'G', 'E']"
93,good,"['G', 'A', 'F', 'H', 'C']"
94,good,"['A', 'G', 'I', 'E', 'J']"
95,good,"['A', 'I', 'G', 'E', 'H']"
96,good,"['A', 'G', 'I', 'C', 'F']"
97,good,"['A', 'C', 'G', 'I', 'E']"
98,good,"['A', 'H', 'F', 'I', 'D']"
99,good,"['H', 'G', 'E', 'I', 'A']"
