index,good/bad/unsolvable,reply
0,good,"['D', 'A', 'B', 'F', 'E']"
1,good,"['D', 'C', 'A', 'F', 'G']"
2,good,"['D', 'A', 'G', 'C', 'F']"
3,good,"['D', 'G', 'A', 'C', 'F']"
4,good,"['D', 'A', 'C', 'B', 'F']"
5,good,"['D', 'A', 'B', 'I', 'E']"
6,good,"['D', 'A', 'C', 'B', 'G']"
7,good,"['D', 'A', 'C', 'F', 'H']"
8,good,"['D', 'A', 'C', 'G', 'I']"
9,good,"['D', 'A', 'B', 'G', 'F']"
10,good,"['D', 'A', 'F', 'B', 'C']"
11,good,"['D', 'B', 'A', 'F', 'C']"
12,good,"['D', 'A', 'B', 'C', 'F']"
13,good,"['D', 'A', 'C', 'E', 'F']"
14,good,"['D', 'A', 'B', 'F', 'G']"
15,good,"['D', 'C', 'A', 'B', 'G']"
16,good,"['D', 'A', 'B', 'C', 'E']"
17,good,"['D', 'C', 'A', 'B', 'F']"
18,good,"['D', 'A', 'B', 'C', 'E']"
19,good,"['D', 'A', 'F', 'C', 'E']"
20,good,"['D', 'A', 'C', 'F', 'B']"
21,good,"['D', 'A', 'B', 'C', 'F']"
22,good,"['D', 'A', 'B', 'C', 'F']"
23,good,"['D', 'F', 'E', 'C', 'B']"
24,good,"['D', 'C', 'A', 'E', 'F']"
25,good,"['D', 'A', 'F', 'C', 'B']"
26,good,"['D', 'A', 'C', 'B', 'G']"
27,good,"['D', 'A', 'B', 'F', 'C']"
28,good,"['D', 'A', 'C', 'B', 'G']"
29,good,"['D', 'A', 'B', 'F', 'E']"
30,good,"['D', 'A', 'E', 'C', 'B']"
31,good,"['D', 'C', 'A', 'B', 'F']"
32,good,"['D', 'A', 'B', 'C', 'F']"
33,good,"['D', 'A', 'B', 'E', 'F']"
34,good,"['D', 'A', 'G', 'E', 'M']"
35,good,"['D', 'A', 'E', 'C', 'B']"
36,good,"['D', 'A', 'C', 'E', 'H']"
37,good,"['D', 'A', 'C', 'E', 'G']"
38,good,"['D', 'A', 'F', 'C', 'E']"
39,good,"['D', 'A', 'B', 'C', 'F']"
40,good,"['D', 'C', 'A', 'F', 'G']"
41,good,"['D', 'A', 'F', 'B', 'E']"
42,good,"['D', 'A', 'E', 'I', 'B']"
43,good,"['D', 'A', 'B', 'G', 'E']"
44,good,"['D', 'A', 'F', 'E', 'B']"
45,good,"['D', 'A', 'B', 'E', 'C']"
46,good,"['D', 'A', 'F', 'C', 'B']"
47,good,"['D', 'C', 'F', 'E', 'B']"
48,good,"['D', 'A', 'E', 'F', 'C']"
49,good,"['D', 'A', 'C', 'B', 'I']"
50,good,"['D', 'C', 'A', 'B', 'F']"
51,good,"['D', 'A', 'B', 'I', 'F']"
52,good,"['D', 'A', 'E', 'B', 'F']"
53,good,"['D', 'A', 'F', 'G', 'B']"
54,good,"['D', 'A', 'C', 'F', 'E']"
55,good,"['D', 'A', 'B', 'C', 'F']"
56,good,"['D', 'A', 'B', 'H', 'M']"
57,good,"['D', 'B', 'A', 'F', 'E']"
58,good,"['D', 'A', 'B', 'C', 'E']"
59,good,"['D', 'C', 'A', 'F', 'B']"
60,good,"['D', 'C', 'A', 'B', 'G']"
61,good,"['D', 'A', 'C', 'B', 'F']"
62,good,"['D', 'A', 'E', 'G', 'B']"
63,good,"['D', 'C', 'B', 'E', 'A']"
64,good,"['D', 'B', 'A', 'C', 'F']"
65,good,"['D', 'F', 'E', 'C', 'B']"
66,good,"['D', 'A', 'B', 'F', 'E']"
67,good,"['D', 'A', 'B', 'F', 'E']"
68,good,"['D', 'A', 'C', 'E', 'F']"
69,good,"['D', 'B', 'C', 'A', 'F']"
70,good,"['D', 'C', 'A', 'E', 'B']"
71,good,"['D', 'C', 'A', 'F', 'J']"
72,good,"['D', 'A', 'B', 'C', 'F']"
73,good,"['D', 'C', 'A', 'E', 'F']"
74,good,"['D', 'C', 'A', 'B', 'F']"
75,good,"['D', 'C', 'A', 'F', 'B']"
76,good,"['D', 'B', 'A', 'C', 'E']"
77,good,"['D', 'B', 'A', 'C', 'E']"
78,good,"['D', 'A', 'B', 'C', 'F']"
79,good,"['D', 'A', 'B', 'F', 'C']"
80,good,"['D', 'A', 'C', 'F', 'G']"
81,good,"['D', 'C', 'A', 'G', 'B']"
82,good,"['D', 'B', 'A', 'E', 'F']"
83,good,"['D', 'A', 'F', 'C', 'J']"
84,good,"['D', 'C', 'A', 'B', 'F']"
85,good,"['D', 'C', 'A', 'F', 'E']"
86,unsolvable,"['D', 'G', 'C', 'M', 'A']"
87,good,"['D', 'F', 'A', 'G', 'E']"
88,good,"['D', 'A', 'E', 'B', 'C']"
89,good,"['D', 'A', 'B', 'C', 'E']"
90,good,"['D', 'C', 'A', 'B', 'F']"
91,good,"['D', 'C', 'A', 'B', 'E']"
92,good,"['D', 'A', 'C', 'F', 'E']"
93,good,"['D', 'A', 'C', 'E', 'F']"
94,good,"['D', 'C', 'A', 'F', 'E']"
95,good,"['D', 'B', 'A', 'C', 'E']"
96,good,"['D', 'A', 'C', 'E', 'F']"
97,good,"['D', 'C', 'F', 'B', 'A']"
98,good,"['D', 'C', 'A', 'F', 'I']"
99,good,"['D', 'A', 'C', 'F', 'B']"
