index,good/bad/unsolvable,reply
0,good,"['D', 'C', 'F', 'K', 'E']"
1,good,"['D', 'E', 'G', 'K', 'B']"
2,good,"['D', 'H', 'C', 'I', 'L']"
3,good,"['D', 'B', 'A', 'E', 'J']"
4,good,"['D', 'A', 'F', 'J', 'C']"
5,good,"['D', 'B', 'C', 'A', 'M']"
6,good,"['A', 'D', 'E', 'F', 'K']"
7,good,"['D', 'C', 'A', 'F', 'M']"
8,good,"['D', 'B', 'L', 'K', 'E']"
9,good,"['D', 'A', 'I', 'C', 'M']"
10,good,"['A', 'C', 'M', 'F', 'B']"
11,good,"['D', 'C', 'J', 'F', 'B']"
12,good,"['D', 'H', 'A', 'C', 'B']"
13,good,"['D', 'C', 'B', 'M', 'A']"
14,good,"['D', 'B', 'E', 'L', 'J']"
15,good,"['D', 'A', 'L', 'E', 'B']"
16,good,"['D', 'A', 'C', 'E', 'F']"
17,good,"['D', 'I', 'J', 'A', 'B']"
18,good,"['D', 'A', 'C', 'H', 'B']"
19,good,"['D', 'A', 'C', 'E', 'M']"
20,good,"['D', 'A', 'B', 'C', 'E']"
21,good,"['D', 'A', 'E', 'H', 'J']"
22,good,"['D', 'E', 'F', 'A', 'B']"
23,good,"['D', 'E', 'B', 'F', 'A']"
24,good,"['D', 'C', 'J', 'B', 'M']"
25,good,"['D', 'H', 'C', 'B', 'K']"
26,good,"['D', 'C', 'F', 'H', 'I']"
27,good,"['D', 'C', 'L', 'B', 'F']"
28,good,"['D', 'A', 'B', 'H', 'J']"
29,good,"['D', 'E', 'F', 'A', 'M']"
30,good,"['D', 'H', 'I', 'J', 'L']"
31,good,"['D', 'C', 'M', 'F', 'J']"
32,good,"['A', 'D', 'E', 'F', 'C']"
33,good,"['D', 'C', 'B', 'L', 'A']"
34,good,"['D', 'J', 'E', 'K', 'G']"
35,good,"['A', 'F', 'G', 'D', 'E']"
36,good,"['D', 'F', 'E', 'J', 'K']"
37,good,"['F', 'K', 'D', 'E', 'A']"
38,good,"['C', 'D', 'H', 'L', 'E']"
39,good,"['D', 'J', 'C', 'A', 'I']"
40,good,"['D', 'L', 'C', 'A', 'I']"
41,good,"['D', 'F', 'A', 'B', 'E']"
42,good,"['D', 'E', 'F', 'K', 'L']"
43,good,"['D', 'B', 'H', 'A', 'E']"
44,good,"['D', 'A', 'B', 'G', 'K']"
45,good,"['D', 'E', 'B', 'A', 'H']"
46,good,"['D', 'I', 'J', 'K', 'M']"
47,good,"['D', 'J', 'K', 'B', 'E']"
48,good,"['D', 'C', 'E', 'F', 'G']"
49,good,"['D', 'C', 'B', 'I', 'J']"
50,good,"['D', 'B', 'A', 'F', 'I']"
51,good,"['I', 'F', 'M', 'B', 'C']"
52,good,"['D', 'B', 'E', 'H', 'L']"
53,good,"['D', 'K', 'I', 'A', 'E']"
54,good,"['D', 'A', 'B', 'C', 'E']"
55,good,"['D', 'B', 'H', 'F', 'A']"
56,good,"['D', 'A', 'C', 'E', 'M']"
57,good,"['D', 'C', 'A', 'L', 'E']"
58,good,"['D', 'J', 'I', 'C', 'G']"
59,good,"['D', 'F', 'J', 'L', 'M']"
60,good,"['D', 'C', 'E', 'F', 'G']"
61,good,"['D', 'B', 'C', 'J', 'E']"
62,good,"['E', 'I', 'L', 'D', 'A']"
63,good,"['D', 'B', 'E', 'A', 'M']"
64,good,"['D', 'F', 'B', 'H', 'A']"
65,good,"['D', 'C', 'A', 'E', 'M']"
66,good,"['D', 'C', 'B', 'A', 'L']"
67,good,"['D', 'F', 'B', 'A', 'C']"
68,good,"['D', 'F', 'B', 'A', 'G']"
69,good,"['D', 'E', 'L', 'B', 'C']"
70,good,"['D', 'H', 'J', 'B', 'G']"
71,good,"['D', 'A', 'H', 'I', 'B']"
72,good,"['D', 'A', 'L', 'K', 'E']"
73,good,"['D', 'A', 'B', 'F', 'E']"
74,good,"['A', 'C', 'D', 'G', 'J']"
75,good,"['C', 'D', 'F', 'G', 'B']"
76,good,"['D', 'E', 'A', 'B', 'F']"
77,good,"['B', 'D', 'F', 'J', 'L']"
78,good,"['D', 'A', 'M', 'H', 'E']"
79,good,"['D', 'E', 'A', 'I', 'F']"
80,good,"['A', 'C', 'D', 'F', 'K']"
81,good,"['D', 'C', 'L', 'J', 'K']"
82,good,"['D', 'G', 'C', 'L', 'F']"
83,good,"['D', 'I', 'L', 'M', 'K']"
84,good,"['A', 'B', 'D', 'E', 'F']"
85,good,"['D', 'J', 'A', 'M', 'E']"
86,unsolvable,"['G', 'I', 'H', 'F', 'C']"
87,good,"['D', 'F', 'A', 'C', 'E']"
88,good,"['D', 'E', 'F', 'J', 'K']"
89,good,"['D', 'B', 'J', 'H', 'F']"
90,good,"['C', 'D', 'I', 'M', 'G']"
91,good,"['D', 'I', 'J', 'M', 'H']"
92,good,"['D', 'C', 'I', 'B', 'E']"
93,good,"['D', 'C', 'A', 'F', 'B']"
94,good,"['D', 'A', 'J', 'I', 'L']"
95,good,"['D', 'E', 'F', 'G', 'L']"
96,good,"['D', 'A', 'B', 'C', 'K']"
97,good,"['D', 'K', 'B', 'C', 'L']"
98,good,"['D', 'I', 'F', 'C', 'A']"
99,good,"['D', 'I', 'M', 'A', 'H']"
