prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
3585.0,742.0,0.10754999999999999,0.04452,0.15206999999999998
3585.0,896.0,0.10754999999999999,0.053759999999999995,0.16130999999999998
3585.0,1154.0,0.10754999999999999,0.06924,0.17679
3585.0,1207.0,0.10754999999999999,0.07242,0.17997
3585.0,1065.0,0.10754999999999999,0.0639,0.17145
3585.0,1513.0,0.10754999999999999,0.09078,0.19833
3585.0,743.0,0.10754999999999999,0.04458,0.15213
3585.0,999.0,0.10754999999999999,0.05994,0.16749
3585.0,1093.0,0.10754999999999999,0.06558,0.17313
3585.0,716.0,0.10754999999999999,0.04296,0.15050999999999998
3585.0,1007.0,0.10754999999999999,0.060419999999999995,0.16796999999999998
3585.0,1170.0,0.10754999999999999,0.0702,0.17775
3585.0,1397.0,0.10754999999999999,0.08381999999999999,0.19136999999999998
3585.0,1000.0,0.10754999999999999,0.06,0.16754999999999998
3585.0,986.0,0.10754999999999999,0.05916,0.16671
3585.0,712.0,0.10754999999999999,0.04272,0.15027
3585.0,565.0,0.10754999999999999,0.0339,0.14145
3585.0,855.0,0.10754999999999999,0.0513,0.15885
3585.0,962.0,0.10754999999999999,0.05772,0.16527
3585.0,973.0,0.10754999999999999,0.058379999999999994,0.16593
3585.0,947.0,0.10754999999999999,0.05682,0.16437
3585.0,1288.0,0.10754999999999999,0.07728,0.18483
3585.0,527.0,0.10754999999999999,0.031619999999999995,0.13917
3585.0,779.0,0.10754999999999999,0.04674,0.15428999999999998
3585.0,1007.0,0.10754999999999999,0.060419999999999995,0.16796999999999998
3585.0,858.0,0.10754999999999999,0.05148,0.15903
3585.0,775.0,0.10754999999999999,0.0465,0.15405
3585.0,1139.0,0.10754999999999999,0.06834,0.17589
3585.0,944.0,0.10754999999999999,0.05664,0.16419
3585.0,920.0,0.10754999999999999,0.0552,0.16275
3585.0,987.0,0.10754999999999999,0.05922,0.16677
3585.0,723.0,0.10754999999999999,0.043379999999999995,0.15092999999999998
3585.0,859.0,0.10754999999999999,0.05154,0.15909
3585.0,922.0,0.10754999999999999,0.05532,0.16287
3585.0,879.0,0.10754999999999999,0.052739999999999995,0.16029
3585.0,823.0,0.10754999999999999,0.04937999999999999,0.15693
3585.0,1163.0,0.10754999999999999,0.06978,0.17733
3585.0,685.0,0.10754999999999999,0.041100000000000005,0.14865
3585.0,1070.0,0.10754999999999999,0.06420000000000001,0.17175
3585.0,828.0,0.10754999999999999,0.04968,0.15722999999999998
3585.0,894.0,0.10754999999999999,0.05364,0.16119
3585.0,796.0,0.10754999999999999,0.04776,0.15531
3585.0,1152.0,0.10754999999999999,0.06912,0.17667
3585.0,1234.0,0.10754999999999999,0.07404,0.18158999999999997
3585.0,790.0,0.10754999999999999,0.0474,0.15494999999999998
3585.0,982.0,0.10754999999999999,0.05891999999999999,0.16646999999999998
3585.0,793.0,0.10754999999999999,0.04758,0.15513
3585.0,796.0,0.10754999999999999,0.04776,0.15531
3585.0,727.0,0.10754999999999999,0.04362,0.15117
3585.0,1079.0,0.10754999999999999,0.06473999999999999,0.17229
3585.0,779.0,0.10754999999999999,0.04674,0.15428999999999998
3585.0,1036.0,0.10754999999999999,0.06216,0.16971
3585.0,852.0,0.10754999999999999,0.05112,0.15866999999999998
3585.0,1266.0,0.10754999999999999,0.07596,0.18351
3585.0,1079.0,0.10754999999999999,0.06473999999999999,0.17229
3585.0,780.0,0.10754999999999999,0.046799999999999994,0.15435
3585.0,1121.0,0.10754999999999999,0.06725999999999999,0.17480999999999997
3585.0,1011.0,0.10754999999999999,0.06066,0.16821
3585.0,801.0,0.10754999999999999,0.04806,0.15561
3585.0,898.0,0.10754999999999999,0.05388,0.16143
3585.0,1005.0,0.10754999999999999,0.0603,0.16785
3585.0,975.0,0.10754999999999999,0.0585,0.16605
3585.0,719.0,0.10754999999999999,0.04314,0.15069
3585.0,1353.0,0.10754999999999999,0.08117999999999999,0.18872999999999998
3585.0,1143.0,0.10754999999999999,0.06858,0.17613
3585.0,889.0,0.10754999999999999,0.05334,0.16088999999999998
3585.0,689.0,0.10754999999999999,0.041339999999999995,0.14889
3585.0,759.0,0.10754999999999999,0.04554,0.15309
3585.0,1139.0,0.10754999999999999,0.06834,0.17589
3585.0,1314.0,0.10754999999999999,0.07884000000000001,0.18639
3585.0,1276.0,0.10754999999999999,0.07656,0.18411
3585.0,1044.0,0.10754999999999999,0.06264,0.17019
3585.0,1004.0,0.10754999999999999,0.060239999999999995,0.16779
3585.0,826.0,0.10754999999999999,0.04955999999999999,0.15710999999999997
3585.0,730.0,0.10754999999999999,0.0438,0.15134999999999998
3585.0,1043.0,0.10754999999999999,0.06258,0.17013
3585.0,797.0,0.10754999999999999,0.04782,0.15537
3585.0,760.0,0.10754999999999999,0.0456,0.15315
3585.0,1137.0,0.10754999999999999,0.06822,0.17576999999999998
3585.0,661.0,0.10754999999999999,0.039659999999999994,0.14720999999999998
3585.0,704.0,0.10754999999999999,0.04223999999999999,0.14978999999999998
3585.0,1095.0,0.10754999999999999,0.06570000000000001,0.17325000000000002
3585.0,718.0,0.10754999999999999,0.04308,0.15063
3585.0,749.0,0.10754999999999999,0.04494,0.15249
3585.0,652.0,0.10754999999999999,0.039119999999999995,0.14667
3585.0,800.0,0.10754999999999999,0.048,0.15555
3585.0,62.0,0.10754999999999999,0.0037199999999999998,0.11127
3585.0,732.0,0.10754999999999999,0.04392,0.15147
3585.0,864.0,0.10754999999999999,0.05184,0.15938999999999998
3585.0,741.0,0.10754999999999999,0.04446,0.15200999999999998
3585.0,1289.0,0.10754999999999999,0.07734,0.18489
3585.0,696.0,0.10754999999999999,0.04176,0.14931
3585.0,889.0,0.10754999999999999,0.05334,0.16088999999999998
3585.0,849.0,0.10754999999999999,0.05094,0.15849
3585.0,978.0,0.10754999999999999,0.05868,0.16623
3585.0,876.0,0.10754999999999999,0.052559999999999996,0.16010999999999997
3585.0,927.0,0.10754999999999999,0.055619999999999996,0.16316999999999998
3585.0,1328.0,0.10754999999999999,0.07967999999999999,0.18722999999999998
3585.0,968.0,0.10754999999999999,0.05808,0.16563
3585.0,1433.0,0.10754999999999999,0.08597999999999999,0.19352999999999998
