index,good/bad/unsolvable,reply
0,good,"['A', 'C', 'D', 'B']"
1,good,"['A', 'B', 'C', 'D']"
2,good,"['A', 'C', 'B', 'D']"
3,good,"['A', 'B', 'C', 'D']"
4,good,"['A', 'C', 'B', 'D']"
5,good,"['A', 'C', 'B', 'D']"
6,good,"['C', 'D', 'B', 'A']"
7,good,"['A', 'C', 'B', 'D']"
8,good,"['C', 'A', 'B', 'D']"
9,unsolvable,"['A', 'B', 'C', 'D']"
10,unsolvable,"['C', 'D', 'B', 'A']"
11,good,"['A', 'B', 'C', 'D']"
12,unsolvable,"['T', 'h', 'e', 'r']"
13,good,"['A', 'B', 'C', 'D']"
14,good,"['A', 'B', 'C', 'D']"
15,good,"['D', 'A', 'C', 'B']"
16,good,"['A', 'C', 'D', 'B']"
17,good,"['A', 'C', 'B', 'D']"
18,unsolvable,"['B', 'C', 'A', 'D']"
19,good,"['C', 'B', 'A', 'D']"
20,unsolvable,"['D', 'B', 'A', 'C']"
21,good,"['A', 'C', 'B', 'D']"
22,good,"['A', 'C', 'D', 'B']"
23,good,"['C', 'A', 'B', 'D']"
24,unsolvable,"['B', 'C', 'D', 'A']"
25,good,"['B', 'C', 'A', 'D']"
26,good,"['A', 'C', 'B', 'D']"
27,unsolvable,"['W', 'i', 't', 'h']"
28,good,"['A', 'C', 'B', 'D']"
29,unsolvable,"['C', 'B', 'A', 'D']"
30,good,"['C', 'A', 'B', 'D']"
31,good,"['A', 'B', 'C', 'D']"
32,good,"['A', 'B', 'C', 'D']"
33,good,"['A', 'C', 'B', 'D']"
34,good,"['B', 'A', 'C', 'D']"
35,good,"['A', 'C', 'D', 'B']"
36,good,"['A', 'C', 'D', 'B']"
37,good,"['A', 'C', 'B', 'D']"
38,good,"['A', 'C', 'B', 'D']"
39,unsolvable,"['A', 'B', 'C', 'D']"
40,good,"['C', 'A', 'D', 'B']"
41,good,"['C', 'A', 'B', 'D']"
42,good,"['A', 'C', 'B', 'D']"
43,good,"['A', 'D', 'C', 'B']"
44,good,"['D', 'B', 'C', 'A']"
45,good,"['C', 'A', 'B', 'D']"
46,good,"['B', 'C', 'A', 'D']"
47,unsolvable,"['D', 'C', 'B', 'A']"
48,good,"['A', 'C', 'B', 'D']"
49,good,"['A', 'D', 'B', 'C']"
50,good,"['A', 'B', 'C', 'D']"
51,good,"['C', 'A', 'D', 'B']"
52,unsolvable,"['D', 'A', 'B', 'C']"
53,good,"['C', 'A', 'B', 'D']"
54,good,"['A', 'B', 'C', 'D']"
55,good,"['C', 'A', 'B', 'D']"
56,good,"['A', 'C', 'D', 'B']"
57,good,"['A', 'B', 'C', 'D']"
58,good,"['C', 'A', 'D', 'B']"
59,good,"['A', 'C', 'B', 'D']"
60,good,"['A', 'C', 'B', 'D']"
61,good,"['A', 'C', 'B', 'D']"
62,unsolvable,"['D', 'B', 'C', 'A']"
63,good,"['A', 'B', 'C', 'D']"
64,good,"['A', 'C', 'B', 'D']"
65,good,"['C', 'A', 'D', 'B']"
66,unsolvable,"['B', 'A', 'C', 'D']"
67,unsolvable,"['D', 'B', 'C', 'A']"
68,good,"['A', 'C', 'B', 'D']"
69,good,"['A', 'C', 'B', 'D']"
70,good,"['A', 'C', 'D', 'B']"
71,good,"['C', 'B', 'A', 'D']"
72,good,"['A', 'C', 'B', 'D']"
73,good,"['C', 'A', 'B', 'D']"
74,good,"['A', 'B', 'C', 'D']"
75,good,"['A', 'B', 'C', 'D']"
76,good,"['D', 'C', 'A', 'B']"
77,good,"['A', 'B', 'C', 'D']"
78,good,"['B', 'A', 'C', 'D']"
79,good,"['A', 'C', 'B', 'D']"
80,good,"['A', 'D', 'C', 'B']"
81,good,"['A', 'C', 'B', 'D']"
82,good,"['A', 'C', 'D', 'B']"
83,unsolvable,"['D', 'A', 'B', 'C']"
84,good,"['A', 'C', 'D', 'B']"
85,good,"['C', 'A', 'D', 'B']"
86,good,"['C', 'A', 'D', 'B']"
87,good,"['A', 'C', 'B', 'D']"
88,good,"['C', 'A', 'B', 'D']"
89,good,"['C', 'A', 'D', 'B']"
90,good,"['A', 'C', 'B', 'D']"
91,good,"['A', 'B', 'C', 'D']"
92,good,"['A', 'C', 'B', 'D']"
93,good,"['C', 'A', 'B', 'D']"
94,good,"['C', 'A', 'B', 'D']"
95,good,"['A', 'C', 'D', 'B']"
96,good,"['A', 'C', 'B', 'D']"
97,unsolvable,"['A', 'C', 'D', 'B']"
98,good,"['A', 'C', 'B', 'D']"
99,good,"['A', 'C', 'B', 'D']"
