index,good/bad/unsolvable,reply
0,good,"['D', 'B', 'F', 'C', 'A']"
1,good,"['D', 'C', 'B', 'A', 'E']"
2,good,"['C', 'A', 'D', 'B', 'E']"
3,good,"['D', 'B', 'A', 'C', 'F']"
4,good,"['D', 'C', 'B', 'F', 'J']"
5,good,"['D', 'B', 'C', 'A', 'E']"
6,good,"['I', 'D', 'B', 'C', 'A']"
7,good,"['D', 'M', 'F', 'I', 'G']"
8,good,"['D', 'L', 'F', 'M', 'H']"
9,good,"['D', 'E', 'A', 'J', 'H']"
10,good,"['D', 'F', 'M', 'H', 'K']"
11,good,"['D', 'A', 'B', 'I', 'M']"
12,good,"['F', 'D', 'A', 'E', 'B']"
13,good,"['D', 'J', 'M', 'G', 'B']"
14,good,"['D', 'C', 'A', 'B', 'E']"
15,good,"['D', 'A', 'E', 'L', 'B']"
16,good,"['D', 'C', 'A', 'E', 'F']"
17,good,"['D', 'B', 'F', 'J', 'A']"
18,good,"['D', 'L', 'J', 'F', 'C']"
19,good,"['D', 'A', 'K', 'M', 'L']"
20,good,"['D', 'M', 'C', 'K', 'B']"
21,good,"['D', 'B', 'A', 'C', 'E']"
22,good,"['G', 'D', 'E', 'F', 'A']"
23,good,"['G', 'J', 'L', 'D', 'C']"
24,good,"['L', 'H', 'F', 'D', 'C']"
25,good,"['D', 'J', 'F', 'A', 'C']"
26,good,"['D', 'B', 'A', 'C', 'E']"
27,good,"['D', 'C', 'A', 'B', 'L']"
28,good,"['D', 'A', 'F', 'H', 'J']"
29,good,"['D', 'B', 'C', 'A', 'K']"
30,good,"['D', 'F', 'L', 'J', 'A']"
31,good,"['D', 'C', 'F', 'H', 'I']"
32,good,"['D', 'C', 'A', 'B', 'F']"
33,good,"['D', 'H', 'K', 'B', 'A']"
34,good,"['A', 'D', 'E', 'M', 'F']"
35,good,"['D', 'H', 'M', 'C', 'A']"
36,good,"['A', 'D', 'E', 'F', 'G']"
37,good,"['D', 'K', 'M', 'B', 'A']"
38,good,"['A', 'D', 'M', 'B', 'J']"
39,good,"['M', 'C', 'G', 'K', 'J']"
40,good,"['D', 'H', 'A', 'C', 'L']"
41,good,"['D', 'H', 'M', 'J', 'I']"
42,good,"['K', 'H', 'G', 'D', 'J']"
43,good,"['D', 'A', 'F', 'I', 'L']"
44,good,"['A', 'D', 'B', 'M', 'K']"
45,good,"['D', 'B', 'H', 'K', 'L']"
46,good,"['D', 'C', 'B', 'A', 'F']"
47,good,"['D', 'B', 'H', 'K', 'M']"
48,good,"['D', 'I', 'A', 'E', 'F']"
49,good,"['D', 'I', 'G', 'A', 'L']"
50,good,"['D', 'C', 'A', 'B', 'E']"
51,good,"['C', 'D', 'B', 'E', 'F']"
52,good,"['D', 'C', 'A', 'B', 'G']"
53,good,"['D', 'B', 'F', 'H', 'J']"
54,good,"['D', 'C', 'K', 'M', 'B']"
55,good,"['D', 'C', 'B', 'F', 'I']"
56,good,"['D', 'A', 'B', 'C', 'E']"
57,good,"['D', 'C', 'A', 'G', 'B']"
58,good,"['D', 'C', 'B', 'A', 'M']"
59,good,"['D', 'A', 'B', 'E', 'C']"
60,good,"['D', 'C', 'A', 'B', 'F']"
61,good,"['A', 'D', 'F', 'I', 'L']"
62,good,"['D', 'B', 'A', 'E', 'G']"
63,good,"['K', 'D', 'J', 'G', 'C']"
64,good,"['D', 'B', 'J', 'C', 'A']"
65,good,"['D', 'A', 'F', 'M', 'I']"
66,good,"['D', 'C', 'A', 'B', 'E']"
67,good,"['D', 'A', 'B', 'C', 'E']"
68,good,"['D', 'A', 'B', 'C', 'E']"
69,good,"['D', 'B', 'J', 'A', 'C']"
70,good,"['D', 'C', 'A', 'B', 'E']"
71,good,"['G', 'D', 'B', 'J', 'L']"
72,good,"['D', 'C', 'K', 'A', 'B']"
73,good,"['L', 'D', 'H', 'B', 'A']"
74,good,"['I', 'G', 'D', 'E', 'F']"
75,good,"['D', 'I', 'C', 'A', 'B']"
76,good,"['D', 'H', 'A', 'B', 'C']"
77,good,"['D', 'B', 'H', 'J', 'L']"
78,good,"['D', 'F', 'H', 'K', 'B']"
79,good,"['D', 'B', 'A', 'C', 'E']"
80,good,"['A', 'D', 'E', 'F', 'G']"
81,good,"['D', 'C', 'H', 'L', 'K']"
82,good,"['K', 'C', 'G', 'A', 'D']"
83,good,"['D', 'F', 'H', 'I', 'A']"
84,good,"['D', 'L', 'B', 'H', 'K']"
85,good,"['D', 'I', 'G', 'C', 'B']"
86,unsolvable,"['C', 'D', 'G', 'I', 'M']"
87,good,"['G', 'D', 'H', 'M', 'C']"
88,good,"['D', 'C', 'B', 'A', 'E']"
89,good,"['D', 'M', 'L', 'J', 'G']"
90,good,"['L', 'I', 'F', 'G', 'D']"
91,good,"['A', 'D', 'H', 'K', 'C']"
92,good,"['D', 'A', 'B', 'I', 'H']"
93,good,"['D', 'C', 'J', 'G', 'B']"
94,good,"['D', 'A', 'B', 'C', 'E']"
95,good,"['D', 'C', 'G', 'K', 'L']"
96,good,"['D', 'C', 'K', 'B', 'A']"
97,good,"['D', 'G', 'K', 'M', 'B']"
98,good,"['M', 'K', 'I', 'D', 'A']"
99,good,"['D', 'B', 'A', 'F', 'H']"
