index,good/bad/unsolvable,reply
0,good,"['D', 'A', 'B', 'F', 'E']"
1,good,"['D', 'C', 'F', 'A', 'B']"
2,good,"['D', 'G', 'A', 'C', 'F']"
3,good,"['D', 'C', 'A', 'G', 'F']"
4,good,"['D', 'C', 'A', 'F', 'B']"
5,good,"['D', 'A', 'B', 'E', 'I']"
6,bad,"['W', 'i', 't', 'h', 'o']"
7,good,"['D', 'C', 'F', 'H', 'G']"
8,good,"['D', 'A', 'C', 'G', 'I']"
9,good,"['D', 'B', 'A', 'G', 'H']"
10,good,"['D', 'C', 'A', 'F', 'B']"
11,good,"['D', 'C', 'B', 'F', 'A']"
12,good,"['D', 'A', 'B', 'C', 'E']"
13,good,"['D', 'A', 'C', 'E', 'F']"
14,good,"['D', 'C', 'G', 'F', 'B']"
15,good,"['D', 'C', 'E', 'B', 'G']"
16,good,"['D', 'C', 'A', 'F', 'E']"
17,good,"['D', 'C', 'B', 'A', 'E']"
18,good,"['D', 'C', 'A', 'B', 'E']"
19,good,"['D', 'C', 'A', 'F', 'B']"
20,bad,"['T', 'h', 'e', 'r', 'e']"
21,good,"['D', 'C', 'B', 'A', 'G']"
22,good,"['D', 'C', 'A', 'F', 'B']"
23,good,"['D', 'E', 'F', 'C', 'B']"
24,good,"['D', 'C', 'F', 'G', 'B']"
25,good,"['D', 'C', 'A', 'F', 'B']"
26,good,"['D', 'C', 'A', 'G', 'F']"
27,good,"['D', 'F', 'A', 'C', 'B']"
28,good,"['D', 'A', 'C', 'B', 'G']"
29,good,"['D', 'C', 'B', 'A', 'F']"
30,good,"['D', 'A', 'C', 'E', 'B']"
31,good,"['D', 'C', 'A', 'F', 'B']"
32,good,"['D', 'C', 'A', 'F', 'B']"
33,good,"['D', 'A', 'B', 'E', 'C']"
34,good,"['D', 'A', 'B', 'C', 'E']"
35,bad,"['t', 'h', 'e', 'm', 'o']"
36,good,"['D', 'A', 'C', 'E', 'B']"
37,good,"['D', 'A', 'C', 'E', 'G']"
38,good,"['D', 'C', 'A', 'F', 'G']"
39,good,"['D', 'C', 'F', 'B', 'G']"
40,good,"['D', 'C', 'A', 'F', 'G']"
41,good,"['D', 'B', 'F', 'L', 'H']"
42,good,"['D', 'C', 'A', 'E', 'I']"
43,good,"['D', 'C', 'B', 'A', 'G']"
44,good,"['D', 'F', 'B', 'E', 'G']"
45,good,"['D', 'C', 'B', 'A', 'E']"
46,good,"['D', 'C', 'F', 'B', 'A']"
47,good,"['D', 'C', 'F', 'B', 'E']"
48,good,"['D', 'C', 'A', 'H', 'E']"
49,good,"['D', 'C', 'A', 'B', 'I']"
50,good,"['D', 'C', 'A', 'F', 'B']"
51,good,"['D', 'J', 'B', 'F', 'I']"
52,good,"['D', 'E', 'F', 'A', 'B']"
53,good,"['D', 'C', 'A', 'G', 'F']"
54,good,"['D', 'A', 'C', 'F', 'G']"
55,good,"['D', 'A', 'B', 'C', 'E']"
56,good,"['D', 'H', 'B', 'A', 'M']"
57,bad,"['r', 'e', 'l', 'a', 't']"
58,good,"['D', 'A', 'B', 'C', 'E']"
59,good,"['D', 'C', 'F', 'A', 'B']"
60,good,"['D', 'C', 'G', 'A', 'F']"
61,good,"['D', 'C', 'A', 'F', 'B']"
62,good,"['D', 'C', 'B', 'A', 'E']"
63,good,"['D', 'C', 'B', 'A', 'E']"
64,good,"['D', 'B', 'A', 'C', 'F']"
65,good,"['D', 'F', 'C', 'I', 'B']"
66,good,"['D', 'C', 'F', 'B', 'A']"
67,bad,"['r', 'e', 'l', 'a', 't']"
68,good,"['D', 'C', 'A', 'F', 'B']"
69,good,"['D', 'C', 'B', 'A', 'F']"
70,good,"['D', 'C', 'E', 'B', 'A']"
71,good,"['D', 'C', 'B', 'F', 'J']"
72,good,"['D', 'A', 'C', 'G', 'B']"
73,good,"['D', 'C', 'B', 'A', 'E']"
74,good,"['D', 'C', 'A', 'B', 'F']"
75,good,"['D', 'C', 'F', 'A', 'B']"
76,good,"['D', 'B', 'C', 'F', 'A']"
77,good,"['D', 'C', 'B', 'A', 'M']"
78,good,"['D', 'C', 'B', 'A', 'M']"
79,good,"['D', 'C', 'A', 'F', 'B']"
80,good,"['D', 'C', 'A', 'K', 'G']"
81,good,"['D', 'C', 'G', 'B', 'A']"
82,good,"['D', 'B', 'A', 'E', 'F']"
83,good,"['D', 'C', 'A', 'F', 'J']"
84,good,"['D', 'C', 'B', 'A', 'G']"
85,good,"['D', 'C', 'B', 'A', 'F']"
86,unsolvable,"['D', 'G', 'C', 'M', 'I']"
87,good,"['D', 'F', 'G', 'A', 'C']"
88,good,"['D', 'A', 'C', 'E', 'B']"
89,good,"['D', 'C', 'A', 'F', 'B']"
90,good,"['D', 'C', 'B', 'A', 'F']"
91,good,"['D', 'C', 'A', 'B', 'M']"
92,good,"['D', 'C', 'A', 'F', 'G']"
93,good,"['D', 'C', 'A', 'J', 'F']"
94,good,"['D', 'C', 'A', 'F', 'I']"
95,good,"['D', 'B', 'C', 'G', 'F']"
96,good,"['D', 'C', 'A', 'F', 'E']"
97,good,"['D', 'C', 'F', 'B', 'A']"
98,good,"['D', 'C', 'F', 'A', 'B']"
99,good,"['D', 'C', 'A', 'G', 'F']"
