prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
918.0,528.0,0.009179999999999999,0.01584,0.02502
918.0,629.0,0.009179999999999999,0.01887,0.02805
918.0,650.0,0.009179999999999999,0.0195,0.028679999999999997
918.0,402.0,0.009179999999999999,0.01206,0.02124
918.0,517.0,0.009179999999999999,0.01551,0.024689999999999997
918.0,514.0,0.009179999999999999,0.01542,0.024599999999999997
918.0,557.0,0.009179999999999999,0.01671,0.025889999999999996
918.0,598.0,0.009179999999999999,0.017939999999999998,0.02712
918.0,565.0,0.009179999999999999,0.01695,0.02613
918.0,698.0,0.009179999999999999,0.020939999999999997,0.030119999999999994
918.0,649.0,0.009179999999999999,0.019469999999999998,0.028649999999999995
918.0,466.0,0.009179999999999999,0.01398,0.02316
918.0,689.0,0.009179999999999999,0.020669999999999997,0.029849999999999995
918.0,440.0,0.009179999999999999,0.0132,0.022379999999999997
918.0,449.0,0.009179999999999999,0.01347,0.022649999999999997
918.0,522.0,0.009179999999999999,0.01566,0.02484
918.0,401.0,0.009179999999999999,0.012029999999999999,0.02121
918.0,436.0,0.009179999999999999,0.01308,0.02226
918.0,516.0,0.009179999999999999,0.015479999999999999,0.024659999999999998
918.0,393.0,0.009179999999999999,0.011789999999999998,0.020969999999999996
918.0,613.0,0.009179999999999999,0.01839,0.027569999999999997
918.0,618.0,0.009179999999999999,0.018539999999999997,0.027719999999999995
918.0,432.0,0.009179999999999999,0.01296,0.02214
918.0,496.0,0.009179999999999999,0.014879999999999999,0.024059999999999998
918.0,557.0,0.009179999999999999,0.01671,0.025889999999999996
918.0,485.0,0.009179999999999999,0.014549999999999999,0.023729999999999998
918.0,389.0,0.009179999999999999,0.01167,0.02085
918.0,504.0,0.009179999999999999,0.01512,0.0243
918.0,449.0,0.009179999999999999,0.01347,0.022649999999999997
918.0,636.0,0.009179999999999999,0.01908,0.02826
918.0,525.0,0.009179999999999999,0.01575,0.02493
918.0,552.0,0.009179999999999999,0.01656,0.02574
918.0,532.0,0.009179999999999999,0.01596,0.025139999999999996
918.0,427.0,0.009179999999999999,0.012809999999999998,0.021989999999999996
918.0,529.0,0.009179999999999999,0.01587,0.025049999999999996
918.0,664.0,0.009179999999999999,0.019919999999999997,0.029099999999999994
918.0,466.0,0.009179999999999999,0.01398,0.02316
918.0,547.0,0.009179999999999999,0.01641,0.02559
918.0,611.0,0.009179999999999999,0.01833,0.02751
918.0,429.0,0.009179999999999999,0.01287,0.02205
918.0,432.0,0.009179999999999999,0.01296,0.02214
918.0,560.0,0.009179999999999999,0.016800000000000002,0.025980000000000003
918.0,552.0,0.009179999999999999,0.01656,0.02574
