index,good/bad/unsolvable,reply
0,bad,"['G', 'i', 'v', 'e', 'n']"
1,bad,"['U', 'n', 'a', 'b', 'l']"
2,bad,[]
3,bad,"['U', 'n', 'a', 'b', 'l']"
4,bad,[]
5,bad,"['U', 'n', 'a', 'b', 'l']"
6,bad,"['U', 'n', 'a', 'b', 'l']"
7,bad,"['U', 'n', 'a', 'b', 'l']"
8,bad,"['U', 'n', 'a', 'b', 'l']"
9,good,"['A', 'B', 'C', 'D', 'E']"
10,bad,[]
11,good,"['D', 'A', 'C', 'B', 'H']"
12,good,"['D', 'A', 'B', 'C', 'F']"
13,bad,"['T', 'h', 'e', 'r', 'e']"
14,bad,"['U', 'n', 'a', 'b', 'l']"
15,good,"['A', 'B', 'C', 'D', 'E']"
16,good,"['A', 'D', 'B', 'C', 'E']"
17,good,"['D', 'F', 'I', 'C', 'B']"
18,bad,[]
19,bad,[]
20,good,"['A', 'D', 'H', 'F', 'C']"
21,good,"['D', 'B', 'A', 'F', 'G']"
22,good,"['D', 'A', 'B', 'C', 'E']"
23,bad,"['U', 'n', 'a', 'b', 'l']"
24,good,"['A', 'B', 'C', 'D', 'E']"
25,good,"['A', 'B', 'C', 'D', 'E']"
26,bad,"['U', 'n', 'a', 'b', 'l']"
27,good,"['D', 'A', 'F', 'I', 'L']"
28,bad,"['G', 'i', 'v', 'e', 'n']"
29,good,"['D', 'A', 'F', 'G', 'E']"
30,good,"['D', 'F', 'A', 'B', 'C']"
31,good,"['A', 'D', 'C', 'B', 'E']"
32,good,"['A', 'D', 'C', 'G', 'H']"
33,good,"['A', 'D', 'B', 'C', 'E']"
34,good,"['D', 'A', 'C', 'H', 'I']"
35,good,"['A', 'B', 'C', 'D', 'E']"
36,bad,"['G', 'i', 'v', 'e', 'n']"
37,good,"['A', 'B', 'C', 'D', 'E']"
38,bad,"['U', 'n', 'a', 'b', 'l']"
39,good,"['A', 'B', 'C', 'D', 'E']"
40,bad,"['T', 'h', 'e', 'r', 'e']"
41,bad,"['U', 'n', 'a', 'b', 'l']"
42,bad,"['U', 'n', 'a', 'b', 'l']"
43,bad,"['U', 'n', 'a', 'b', 'l']"
44,bad,"['H', 'o', 'w', 'e', 'v']"
45,good,"['D', 'C', 'A', 'E', 'G']"
46,good,"['D', 'F', 'A', 'G', 'M']"
47,bad,"['U', 'n', 'a', 'b', 'l']"
48,bad,"['T', 'h', 'e', 'r', 'e']"
49,bad,[]
50,good,"['A', 'B', 'C', 'D', 'E']"
51,good,"['A', 'B', 'C', 'D', 'E']"
52,bad,"['U', 'n', 'a', 'b', 'l']"
53,bad,"['G', 'i', 'v', 'e', 'n']"
54,bad,"['H', 'o', 'w', 'e', 'v']"
55,good,"['A', 'D', 'C', 'E', 'B']"
56,bad,"['U', 'n', 'a', 'b', 'l']"
57,bad,"['U', 'n', 'a', 'b', 'l']"
58,bad,"['U', 'n', 'a', 'b', 'l']"
59,bad,"['T', 'o', 'g', 'e', 't']"
60,bad,"['U', 'n', 'a', 'b', 'l']"
61,good,"['A', 'B', 'C', 'D', 'E']"
62,bad,"['U', 'n', 'a', 'b', 'l']"
63,good,"['D', 'C', 'B', 'A', 'E']"
64,bad,"['U', 'n', 'a', 'b', 'l']"
65,bad,"['U', 'n', 'a', 'b', 'l']"
66,bad,[]
67,good,"['A', 'B', 'C', 'D', 'E']"
68,good,"['D', 'B', 'G', 'I', 'J']"
69,good,"['A', 'B', 'C', 'D', 'E']"
70,good,"['A', 'D', 'E', 'F', 'I']"
71,good,"['D', 'A', 'B', 'C', 'E']"
72,good,"['D', 'A', 'C', 'F', 'H']"
73,good,"['A', 'B', 'C', 'D', 'E']"
74,good,"['A', 'D', 'F', 'I', 'M']"
75,good,"['A', 'B', 'C', 'D', 'E']"
76,bad,"['U', 'n', 'a', 'b', 'l']"
77,bad,"['U', 'n', 'a', 'b', 'l']"
78,bad,"['U', 'n', 'a', 'b', 'l']"
79,bad,"['U', 'n', 'a', 'b', 'l']"
80,good,"['D', 'A', 'C', 'F', 'M']"
81,good,"['A', 'D', 'C', 'G', 'H']"
82,good,"['D', 'E', 'F', 'I', 'J']"
83,bad,[]
84,good,"['D', 'A', 'C', 'B', 'E']"
85,good,"['A', 'B', 'C', 'D', 'E']"
86,unsolvable,[]
87,bad,"['U', 'n', 'a', 'b', 'l']"
88,good,"['A', 'D', 'C', 'G', 'E']"
89,good,"['A', 'B', 'C', 'D', 'E']"
90,bad,"['H', 'o', 'w', 'e', 'v']"
91,good,"['A', 'B', 'C', 'D', 'E']"
92,bad,"['U', 'n', 'a', 'b', 'l']"
93,bad,"['U', 'n', 'a', 'b', 'l']"
94,good,"['A', 'D', 'C', 'B', 'H']"
95,good,"['A', 'B', 'C', 'D', 'E']"
96,bad,"['W', 'i', 't', 'h', 'o']"
97,good,"['D', 'A', 'B', 'E', 'F']"
98,bad,"['U', 'n', 'a', 'b', 'l']"
99,bad,[]
