index,good/bad/unsolvable,reply
0,good,"['D', 'E', 'F', 'G', 'B']"
1,good,"['D', 'C', 'F', 'G', 'E']"
2,good,"['D', 'A', 'G', 'I', 'K']"
3,good,"['D', 'A', 'B', 'E', 'H']"
4,good,"['D', 'C', 'A', 'B', 'E']"
5,good,"['D', 'A', 'B', 'E', 'I']"
6,bad,"['a', 'r', 'o', 'u', 'g']"
7,good,"['D', 'C', 'A', 'F', 'G']"
8,good,"['A', 'D', 'B', 'C', 'E']"
9,good,"['D', 'A', 'E', 'B', 'G']"
10,good,"['D', 'E', 'F', 'A', 'C']"
11,good,"['D', 'B', 'F', 'H', 'C']"
12,good,"['D', 'A', 'B', 'E', 'F']"
13,good,"['D', 'A', 'C', 'E', 'F']"
14,good,"['D', 'E', 'F', 'A', 'B']"
15,good,"['D', 'E', 'G', 'H', 'I']"
16,good,"['D', 'A', 'F', 'G', 'M']"
17,good,"['D', 'E', 'F', 'G', 'H']"
18,good,"['D', 'C', 'E', 'B', 'A']"
19,good,"['D', 'E', 'F', 'A', 'C']"
20,good,"['D', 'A', 'C', 'E', 'F']"
21,good,"['D', 'A', 'B', 'G', 'H']"
22,good,"['D', 'C', 'A', 'F', 'B']"
23,good,"['D', 'E', 'F', 'G', 'M']"
24,good,"['D', 'C', 'A', 'B', 'M']"
25,good,"['D', 'A', 'B', 'C', 'F']"
26,good,"['A', 'D', 'C', 'B', 'E']"
27,good,"['D', 'F', 'G', 'I', 'L']"
28,good,"['D', 'A', 'C', 'J', 'G']"
29,good,"['D', 'A', 'B', 'E', 'F']"
30,good,"['D', 'A', 'F', 'G', 'I']"
31,good,"['A', 'B', 'C', 'D', 'E']"
32,good,"['D', 'A', 'B', 'C', 'E']"
33,good,"['A', 'D', 'G', 'I', 'K']"
34,bad,[]
35,good,"['D', 'E', 'C', 'H', 'I']"
36,good,"['D', 'A', 'E', 'C', 'F']"
37,good,"['A', 'D', 'E', 'B', 'F']"
38,good,"['A', 'D', 'E', 'F', 'G']"
39,good,"['D', 'G', 'I', 'K', 'L']"
40,good,"['D', 'C', 'A', 'F', 'G']"
41,good,"['D', 'A', 'B', 'C', 'E']"
42,good,"['D', 'A', 'B', 'E', 'I']"
43,good,"['D', 'A', 'B', 'G', 'H']"
44,good,"['D', 'A', 'F', 'G', 'L']"
45,good,"['D', 'A', 'E', 'B', 'C']"
46,good,"['D', 'F', 'A', 'B', 'C']"
47,good,"['D', 'E', 'F', 'G', 'K']"
48,good,"['D', 'A', 'B', 'C', 'E']"
49,good,"['D', 'A', 'B', 'G', 'I']"
50,good,"['D', 'C', 'A', 'E', 'F']"
51,good,"['A', 'B', 'C', 'D', 'E']"
52,good,"['D', 'A', 'E', 'H', 'L']"
53,good,"['D', 'F', 'G', 'I', 'K']"
54,good,"['D', 'K', 'C', 'B', 'A']"
55,good,"['D', 'A', 'K', 'B', 'F']"
56,good,"['D', 'A', 'B', 'H', 'M']"
57,good,"['A', 'D', 'F', 'H', 'I']"
58,good,"['D', 'A', 'B', 'C', 'E']"
59,good,"['D', 'A', 'C', 'F', 'I']"
60,good,"['D', 'C', 'A', 'B', 'E']"
61,good,"['A', 'C', 'D', 'E', 'F']"
62,good,"['D', 'E', 'G', 'I', 'J']"
63,good,"['D', 'E', 'F', 'B', 'A']"
64,good,"['D', 'A', 'B', 'C', 'E']"
65,good,"['D', 'F', 'I', 'J', 'M']"
66,good,"['A', 'B', 'C', 'D', 'E']"
67,good,"['D', 'A', 'B', 'E', 'F']"
68,good,"['D', 'A', 'C', 'E', 'F']"
69,good,"['D', 'B', 'C', 'E', 'F']"
70,good,"['D', 'E', 'A', 'B', 'F']"
71,good,"['D', 'C', 'A', 'B', 'F']"
72,good,"['D', 'A', 'B', 'C', 'E']"
73,good,"['D', 'E', 'F', 'G', 'H']"
74,good,"['A', 'B', 'C', 'D', 'E']"
75,good,"['A', 'C', 'D', 'I', 'J']"
76,good,"['D', 'A', 'B', 'C', 'E']"
77,good,"['A', 'B', 'C', 'D', 'E']"
78,good,"['D', 'A', 'C', 'E', 'B']"
79,good,"['A', 'D', 'B', 'C', 'E']"
80,good,"['D', 'A', 'C', 'E', 'F']"
81,good,"['A', 'D', 'E', 'F', 'G']"
82,good,"['D', 'B', 'A', 'E', 'F']"
83,good,"['D', 'A', 'F', 'J', 'K']"
84,bad,"['U', 'n', 'a', 'b', 'l']"
85,good,"['D', 'C', 'B', 'E', 'A']"
86,unsolvable,"['A', 'B', 'C', 'D', 'E']"
87,good,"['D', 'F', 'G', 'A', 'E']"
88,good,"['D', 'A', 'E', 'F', 'C']"
89,good,"['D', 'A', 'B', 'C', 'E']"
90,good,"['D', 'A', 'B', 'C', 'M']"
91,good,"['D', 'C', 'E', 'F', 'M']"
92,good,"['A', 'D', 'E', 'F', 'H']"
93,good,"['D', 'C', 'F', 'E', 'A']"
94,good,"['D', 'A', 'C', 'E', 'F']"
95,good,"['D', 'A', 'B', 'C', 'E']"
96,good,"['A', 'D', 'E', 'F', 'I']"
97,good,"['D', 'C', 'A', 'B', 'M']"
98,good,"['A', 'D', 'F', 'I', 'M']"
99,good,"['D', 'A', 'C', 'G', 'I']"
