index,good/bad/unsolvable,reply
0,good,"['D', 'F', 'G', 'M', 'A']"
1,good,"['D', 'E', 'A', 'C', 'B']"
2,good,"['D', 'K', 'M', 'A', 'B']"
3,good,"['D', 'A', 'B', 'H', 'C']"
4,good,"['D', 'I', 'A', 'F', 'H']"
5,good,"['D', 'A', 'E', 'F', 'M']"
6,good,"['A', 'D', 'E', 'F', 'G']"
7,good,"['D', 'M', 'A', 'B', 'L']"
8,good,"['D', 'B', 'A', 'C', 'F']"
9,good,"['M', 'D', 'H', 'L', 'C']"
10,good,"['D', 'M', 'K', 'J', 'F']"
11,good,"['D', 'A', 'F', 'B', 'C']"
12,good,"['D', 'I', 'J', 'M', 'B']"
13,good,"['D', 'A', 'F', 'C', 'L']"
14,good,"['D', 'A', 'B', 'H', 'K']"
15,good,"['D', 'B', 'A', 'C', 'H']"
16,good,"['D', 'C', 'A', 'B', 'E']"
17,good,"['D', 'C', 'I', 'L', 'M']"
18,good,"['A', 'D', 'K', 'B', 'G']"
19,good,"['D', 'C', 'H', 'F', 'E']"
20,good,"['D', 'C', 'M', 'K', 'J']"
21,good,"['D', 'A', 'B', 'E', 'G']"
22,good,"['D', 'C', 'A', 'F', 'I']"
23,good,"['D', 'H', 'K', 'M', 'C']"
24,good,"['D', 'F', 'C', 'H', 'M']"
25,good,"['D', 'H', 'L', 'C', 'B']"
26,good,"['D', 'A', 'L', 'C', 'B']"
27,good,"['D', 'C', 'B', 'A', 'L']"
28,good,"['A', 'B', 'C', 'D', 'E']"
29,good,"['D', 'H', 'B', 'C', 'A']"
30,good,"['D', 'F', 'C', 'A', 'B']"
31,good,"['D', 'C', 'B', 'A', 'F']"
32,good,"['D', 'C', 'A', 'B', 'E']"
33,good,"['D', 'C', 'I', 'L', 'B']"
34,good,"['D', 'C', 'B', 'A', 'J']"
35,good,"['D', 'F', 'H', 'I', 'K']"
36,good,"['D', 'C', 'H', 'J', 'K']"
37,good,"['D', 'C', 'I', 'G', 'K']"
38,good,"['D', 'H', 'M', 'B', 'E']"
39,good,"['D', 'C', 'B', 'J', 'F']"
40,good,"['D', 'C', 'F', 'A', 'B']"
41,good,"['D', 'B', 'C', 'E', 'A']"
42,good,"['D', 'F', 'L', 'K', 'A']"
43,good,"['D', 'B', 'H', 'J', 'A']"
44,good,"['D', 'H', 'B', 'I', 'A']"
45,good,"['D', 'C', 'I', 'B', 'M']"
46,good,"['M', 'H', 'D', 'G', 'C']"
47,good,"['D', 'A', 'E', 'B', 'H']"
48,good,"['C', 'A', 'D', 'B', 'E']"
49,good,"['D', 'C', 'B', 'H', 'K']"
50,good,"['D', 'C', 'B', 'A', 'M']"
51,good,"['J', 'D', 'B', 'A', 'C']"
52,good,"['D', 'H', 'J', 'K', 'I']"
53,good,"['D', 'H', 'A', 'E', 'J']"
54,good,"['D', 'C', 'H', 'L', 'M']"
55,good,"['D', 'A', 'B', 'C', 'E']"
56,good,"['D', 'A', 'C', 'K', 'B']"
57,good,"['D', 'C', 'E', 'I', 'H']"
58,good,"['D', 'J', 'K', 'A', 'C']"
59,good,"['D', 'F', 'C', 'M', 'A']"
60,good,"['D', 'C', 'B', 'M', 'L']"
61,good,"['D', 'A', 'C', 'E', 'B']"
62,good,"['D', 'C', 'L', 'B', 'A']"
63,good,"['D', 'C', 'E', 'F', 'G']"
64,good,"['D', 'B', 'H', 'K', 'M']"
65,good,"['D', 'F', 'I', 'B', 'M']"
66,good,"['L', 'J', 'H', 'D', 'C']"
67,good,"['D', 'G', 'F', 'B', 'E']"
68,good,"['D', 'G', 'K', 'B', 'A']"
69,good,"['D', 'B', 'K', 'A', 'C']"
70,good,"['D', 'C', 'A', 'F', 'G']"
71,good,"['L', 'D', 'B', 'F', 'G']"
72,good,"['D', 'C', 'B', 'F', 'A']"
73,good,"['D', 'A', 'E', 'M', 'C']"
74,good,"['D', 'C', 'A', 'B', 'E']"
75,good,"['D', 'C', 'F', 'L', 'A']"
76,good,"['D', 'I', 'E', 'B', 'F']"
77,good,"['D', 'B', 'A', 'C', 'E']"
78,good,"['D', 'B', 'A', 'C', 'E']"
79,good,"['D', 'F', 'G', 'I', 'A']"
80,good,"['D', 'B', 'C', 'F', 'M']"
81,good,"['D', 'I', 'G', 'C', 'F']"
82,good,"['D', 'C', 'H', 'L', 'F']"
83,good,"['D', 'F', 'L', 'J', 'A']"
84,good,"['D', 'M', 'G', 'B', 'C']"
85,good,"['D', 'C', 'B', 'A', 'M']"
86,unsolvable,"['A', 'B', 'C', 'D', 'E']"
87,good,"['D', 'B', 'A', 'C', 'F']"
88,good,"['D', 'A', 'C', 'B', 'E']"
89,good,"['D', 'M', 'J', 'B', 'A']"
90,good,"['D', 'H', 'J', 'I', 'A']"
91,good,"['M', 'D', 'L', 'K', 'J']"
92,good,"['D', 'H', 'K', 'L', 'A']"
93,good,"['D', 'L', 'K', 'J', 'A']"
94,good,"['D', 'M', 'C', 'B', 'H']"
95,good,"['D', 'H', 'B', 'K', 'A']"
96,good,"['D', 'C', 'K', 'B', 'E']"
97,good,"['K', 'D', 'C', 'B', 'A']"
98,good,"['D', 'C', 'B', 'F', 'M']"
99,good,"['D', 'H', 'I', 'F', 'A']"
