index,good/bad/unsolvable,reply
0,good,"['D', 'C', 'B', 'A', 'F']"
1,good,"['K', 'D', 'I', 'G', 'E']"
2,good,"['D', 'C', 'A', 'B', 'E']"
3,good,"['D', 'B', 'H', 'L', 'M']"
4,good,"['D', 'C', 'E', 'J', 'I']"
5,good,"['D', 'B', 'A', 'C', 'E']"
6,good,"['D', 'C', 'G', 'F', 'H']"
7,good,"['D', 'C', 'A', 'B', 'F']"
8,good,"['D', 'B', 'A', 'C', 'F']"
9,good,"['D', 'A', 'C', 'B', 'E']"
10,good,"['D', 'C', 'B', 'J', 'K']"
11,good,"['D', 'C', 'F', 'E', 'G']"
12,good,"['D', 'C', 'A', 'B', 'E']"
13,good,"['D', 'C', 'G', 'B', 'E']"
14,good,"['D', 'G', 'L', 'B', 'A']"
15,good,"['D', 'A', 'B', 'C', 'E']"
16,good,"['D', 'C', 'A', 'B', 'E']"
17,good,"['D', 'C', 'B', 'G', 'L']"
18,good,"['D', 'C', 'A', 'H', 'J']"
19,good,"['C', 'A', 'E', 'F', 'G']"
20,good,"['D', 'C', 'M', 'B', 'A']"
21,good,"['D', 'H', 'B', 'E', 'M']"
22,good,"['D', 'C', 'B', 'H', 'A']"
23,good,"['D', 'E', 'B', 'F', 'A']"
24,good,"['D', 'C', 'G', 'K', 'M']"
25,good,"['L', 'H', 'D', 'G', 'K']"
26,good,"['D', 'C', 'B', 'A', 'E']"
27,good,"['D', 'C', 'I', 'F', 'B']"
28,good,"['D', 'G', 'J', 'C', 'B']"
29,good,"['C', 'D', 'G', 'I', 'M']"
30,good,"['D', 'C', 'A', 'L', 'F']"
31,good,"['D', 'C', 'A', 'E', 'G']"
32,good,"['J', 'M', 'A', 'D', 'K']"
33,good,"['D', 'B', 'A', 'C', 'E']"
34,good,"['D', 'C', 'A', 'B', 'E']"
35,good,"['D', 'B', 'A', 'C', 'E']"
36,good,"['D', 'C', 'A', 'J', 'H']"
37,good,"['D', 'C', 'A', 'E', 'B']"
38,good,"['D', 'B', 'M', 'L', 'K']"
39,good,"['D', 'C', 'I', 'A', 'B']"
40,good,"['D', 'C', 'I', 'L', 'B']"
41,good,"['D', 'E', 'H', 'B', 'A']"
42,good,"['D', 'B', 'A', 'E', 'F']"
43,good,"['D', 'B', 'A', 'C', 'E']"
44,good,"['D', 'A', 'G', 'M', 'L']"
45,good,"['D', 'E', 'F', 'H', 'J']"
46,good,"['D', 'C', 'B', 'F', 'H']"
47,good,"['D', 'B', 'A', 'C', 'E']"
48,good,"['D', 'C', 'A', 'B', 'K']"
49,good,"['D', 'C', 'I', 'L', 'A']"
50,good,"['D', 'C', 'B', 'A', 'F']"
51,good,"['F', 'C', 'A', 'D', 'E']"
52,good,"['D', 'F', 'K', 'L', 'H']"
53,good,"['D', 'B', 'A', 'C', 'E']"
54,good,"['D', 'C', 'K', 'B', 'F']"
55,good,"['D', 'B', 'A', 'E', 'G']"
56,good,"['D', 'A', 'L', 'H', 'C']"
57,good,"['D', 'B', 'A', 'C', 'E']"
58,good,"['D', 'B', 'G', 'J', 'A']"
59,good,"['D', 'C', 'B', 'A', 'E']"
60,good,"['D', 'J', 'A', 'C', 'G']"
61,good,"['D', 'L', 'J', 'F', 'C']"
62,good,"['D', 'A', 'B', 'E', 'C']"
63,good,"['D', 'C', 'E', 'H', 'A']"
64,good,"['H', 'D', 'J', 'K', 'M']"
65,good,"['D', 'C', 'I', 'B', 'M']"
66,good,"['D', 'C', 'B', 'A', 'E']"
67,good,"['D', 'B', 'E', 'M', 'A']"
68,good,"['K', 'D', 'G', 'C', 'B']"
69,good,"['D', 'B', 'A', 'C', 'E']"
70,good,"['D', 'C', 'A', 'B', 'G']"
71,good,"['D', 'C', 'A', 'B', 'H']"
72,good,"['D', 'C', 'B', 'A', 'E']"
73,good,"['D', 'B', 'H', 'L', 'K']"
74,good,"['C', 'A', 'B', 'D', 'E']"
75,good,"['D', 'C', 'A', 'G', 'H']"
76,good,"['D', 'B', 'H', 'E', 'J']"
77,good,"['D', 'K', 'G', 'B', 'C']"
78,good,"['D', 'A', 'B', 'C', 'E']"
79,good,"['D', 'A', 'C', 'F', 'L']"
80,good,"['C', 'D', 'B', 'A', 'E']"
81,good,"['D', 'C', 'G', 'A', 'I']"
82,good,"['D', 'C', 'L', 'B', 'A']"
83,good,"['D', 'C', 'A', 'B', 'G']"
84,good,"['D', 'M', 'C', 'B', 'A']"
85,good,"['D', 'C', 'B', 'A', 'F']"
86,unsolvable,"['G', 'C', 'A', 'D', 'I']"
87,good,"['D', 'A', 'F', 'K', 'L']"
88,good,"['D', 'C', 'A', 'B', 'K']"
89,good,"['D', 'C', 'A', 'B', 'E']"
90,good,"['C', 'M', 'A', 'B', 'D']"
91,good,"['C', 'A', 'D', 'B', 'E']"
92,good,"['D', 'C', 'J', 'M', 'A']"
93,good,"['D', 'A', 'F', 'G', 'H']"
94,good,"['D', 'A', 'F', 'I', 'K']"
95,good,"['G', 'D', 'A', 'B', 'C']"
96,good,"['D', 'C', 'A', 'B', 'H']"
97,good,"['D', 'L', 'K', 'C', 'F']"
98,good,"['D', 'C', 'M', 'J', 'L']"
99,good,"['D', 'I', 'M', 'G', 'C']"
