index,good/bad/unsolvable,reply
0,good,"['D', 'B', 'F', 'A', 'C']"
1,good,"['D', 'A', 'C', 'I', 'J']"
2,good,"['D', 'L', 'F', 'H', 'C']"
3,good,"['D', 'B', 'A', 'M', 'L']"
4,good,"['A', 'M', 'B', 'C', 'D']"
5,good,"['D', 'L', 'A', 'B', 'C']"
6,good,"['D', 'B', 'G', 'I', 'A']"
7,good,"['C', 'G', 'A', 'I', 'D']"
8,good,"['D', 'A', 'I', 'L', 'F']"
9,good,"['D', 'E', 'M', 'A', 'B']"
10,good,"['D', 'E', 'F', 'G', 'I']"
11,good,"['D', 'A', 'M', 'E', 'F']"
12,good,"['D', 'G', 'A', 'J', 'M']"
13,good,"['D', 'E', 'F', 'I', 'M']"
14,good,"['A', 'D', 'C', 'B', 'F']"
15,good,"['A', 'D', 'C', 'B', 'L']"
16,good,"['A', 'D', 'H', 'M', 'F']"
17,good,"['D', 'F', 'A', 'E', 'H']"
18,good,"['D', 'E', 'F', 'J', 'M']"
19,good,"['A', 'D', 'E', 'K', 'M']"
20,good,"['D', 'A', 'C', 'M', 'K']"
21,good,"['D', 'M', 'J', 'L', 'I']"
22,good,"['A', 'D', 'B', 'C', 'E']"
23,bad,"['U', 'n', 'a', 'b', 'l']"
24,good,"['D', 'F', 'G', 'H', 'C']"
25,good,"['D', 'H', 'B', 'G', 'C']"
26,good,"['D', 'F', 'K', 'B', 'A']"
27,good,"['D', 'C', 'L', 'K', 'I']"
28,good,"['D', 'H', 'A', 'G', 'F']"
29,good,"['D', 'F', 'A', 'G', 'H']"
30,good,"['D', 'A', 'E', 'H', 'B']"
31,good,"['A', 'D', 'F', 'I', 'J']"
32,good,"['A', 'D', 'B', 'F', 'E']"
33,good,"['D', 'B', 'A', 'C', 'H']"
34,good,"['A', 'D', 'B', 'C', 'L']"
35,good,"['D', 'C', 'F', 'H', 'I']"
36,good,"['A', 'C', 'E', 'I', 'D']"
37,good,"['A', 'D', 'E', 'B', 'K']"
38,good,"['A', 'D', 'E', 'F', 'G']"
39,good,"['A', 'D', 'C', 'M', 'G']"
40,good,"['A', 'D', 'F', 'I', 'L']"
41,good,"['D', 'A', 'H', 'B', 'G']"
42,good,"['D', 'B', 'J', 'K', 'L']"
43,good,"['D', 'A', 'L', 'F', 'B']"
44,good,"['D', 'A', 'I', 'B', 'E']"
45,good,"['D', 'B', 'C', 'A', 'K']"
46,good,"['D', 'C', 'G', 'B', 'M']"
47,good,"['B', 'A', 'H', 'E', 'D']"
48,good,"['D', 'E', 'I', 'M', 'A']"
49,good,"['A', 'D', 'F', 'M', 'G']"
50,good,"['D', 'C', 'B', 'G', 'J']"
51,good,"['F', 'H', 'J', 'D', 'A']"
52,good,"['D', 'A', 'F', 'G', 'B']"
53,good,"['D', 'G', 'J', 'B', 'A']"
54,good,"['D', 'C', 'A', 'I', 'B']"
55,good,"['D', 'E', 'I', 'B', 'F']"
56,good,"['D', 'A', 'H', 'L', 'M']"
57,good,"['A', 'D', 'E', 'B', 'C']"
58,good,"['D', 'B', 'J', 'F', 'I']"
59,good,"['A', 'D', 'F', 'J', 'L']"
60,good,"['D', 'C', 'E', 'F', 'L']"
61,good,"['A', 'D', 'F', 'G', 'I']"
62,good,"['D', 'I', 'C', 'B', 'E']"
63,good,"['D', 'E', 'G', 'J', 'M']"
64,good,"['D', 'F', 'A', 'B', 'C']"
65,good,"['D', 'A', 'E', 'M', 'J']"
66,good,"['D', 'A', 'C', 'E', 'K']"
67,good,"['D', 'F', 'C', 'B', 'I']"
68,good,"['A', 'D', 'E', 'G', 'C']"
69,good,"['A', 'D', 'E', 'F', 'L']"
70,good,"['D', 'A', 'B', 'G', 'H']"
71,good,"['D', 'A', 'M', 'B', 'L']"
72,good,"['D', 'A', 'B', 'L', 'K']"
73,good,"['D', 'F', 'A', 'C', 'H']"
74,good,"['D', 'F', 'I', 'J', 'M']"
75,good,"['D', 'C', 'B', 'F', 'G']"
76,good,"['A', 'D', 'F', 'G', 'H']"
77,good,"['D', 'A', 'E', 'B', 'M']"
78,good,"['D', 'E', 'A', 'H', 'M']"
79,good,"['D', 'E', 'F', 'I', 'L']"
80,good,"['F', 'H', 'M', 'B', 'C']"
81,good,"['D', 'C', 'L', 'B', 'H']"
82,good,"['D', 'E', 'B', 'G', 'K']"
83,good,"['A', 'D', 'F', 'L', 'M']"
84,good,"['D', 'F', 'A', 'M', 'B']"
85,good,"['D', 'I', 'A', 'C', 'B']"
86,unsolvable,"['G', 'I', 'H', 'C', 'F']"
87,good,"['D', 'E', 'F', 'I', 'J']"
88,good,"['C', 'H', 'M', 'A', 'D']"
89,good,"['A', 'D', 'E', 'J', 'H']"
90,good,"['D', 'C', 'M', 'I', 'B']"
91,good,"['D', 'B', 'C', 'A', 'H']"
92,good,"['D', 'A', 'M', 'H', 'E']"
93,good,"['D', 'J', 'A', 'C', 'G']"
94,good,"['A', 'D', 'F', 'H', 'L']"
95,good,"['D', 'E', 'B', 'L', 'G']"
96,good,"['D', 'A', 'C', 'B', 'F']"
97,good,"['A', 'D', 'F', 'C', 'M']"
98,good,"['D', 'B', 'A', 'L', 'M']"
99,good,"['D', 'B', 'C', 'A', 'M']"
