index,good/bad/unsolvable,reply
0,good,"['A', 'D', 'F', 'G', 'M']"
1,good,"['D', 'C', 'G', 'B', 'A']"
2,good,"['D', 'C', 'B', 'F', 'A']"
3,good,"['D', 'B', 'A', 'E', 'M']"
4,good,"['D', 'A', 'F', 'I', 'J']"
5,good,"['A', 'D', 'B', 'C', 'F']"
6,good,"['D', 'E', 'F', 'G', 'I']"
7,good,"['D', 'A', 'B', 'C', 'M']"
8,good,"['D', 'A', 'B', 'I', 'J']"
9,good,"['D', 'A', 'C', 'G', 'M']"
10,good,"['D', 'F', 'J', 'K', 'M']"
11,good,"['D', 'A', 'B', 'E', 'F']"
12,good,"['D', 'F', 'I', 'J', 'M']"
13,good,"['D', 'C', 'F', 'E', 'M']"
14,good,"['D', 'G', 'H', 'K', 'M']"
15,good,"['D', 'A', 'B', 'C', 'L']"
16,good,"['D', 'A', 'E', 'G', 'B']"
17,good,"['D', 'I', 'C', 'B', 'E']"
18,good,"['D', 'E', 'I', 'A', 'B']"
19,good,"['D', 'C', 'A', 'B', 'E']"
20,good,"['D', 'C', 'F', 'G', 'A']"
21,good,"['D', 'A', 'E', 'I', 'M']"
22,good,"['D', 'A', 'F', 'I', 'B']"
23,good,"['D', 'A', 'F', 'E', 'M']"
24,good,"['D', 'F', 'A', 'B', 'C']"
25,good,"['D', 'C', 'H', 'B', 'A']"
26,good,"['D', 'H', 'A', 'F', 'B']"
27,good,"['D', 'F', 'I', 'B', 'M']"
28,good,"['D', 'A', 'B', 'C', 'E']"
29,good,"['D', 'B', 'C', 'E', 'F']"
30,good,"['D', 'F', 'H', 'C', 'B']"
31,good,"['D', 'F', 'A', 'B', 'C']"
32,good,"['D', 'A', 'B', 'C', 'F']"
33,good,"['D', 'B', 'A', 'L', 'I']"
34,good,"['D', 'C', 'B', 'A', 'E']"
35,good,"['D', 'E', 'F', 'I', 'J']"
36,good,"['D', 'E', 'A', 'B', 'H']"
37,good,"['A', 'D', 'G', 'E', 'C']"
38,good,"['D', 'B', 'E', 'F', 'A']"
39,good,"['D', 'C', 'A', 'I', 'F']"
40,good,"['D', 'C', 'A', 'I', 'F']"
41,good,"['D', 'E', 'A', 'B', 'I']"
42,good,"['D', 'E', 'F', 'I', 'K']"
43,good,"['D', 'H', 'G', 'B', 'E']"
44,good,"['D', 'I', 'J', 'F', 'B']"
45,good,"['D', 'C', 'I', 'E', 'B']"
46,good,"['D', 'K', 'B', 'G', 'H']"
47,good,"['D', 'E', 'A', 'I', 'J']"
48,good,"['A', 'B', 'C', 'D', 'E']"
49,good,"['D', 'C', 'B', 'A', 'M']"
50,good,"['D', 'C', 'A', 'B', 'M']"
51,good,"['A', 'B', 'C', 'D', 'E']"
52,good,"['D', 'B', 'H', 'E', 'F']"
53,good,"['D', 'J', 'G', 'C', 'E']"
54,good,"['D', 'A', 'B', 'C', 'E']"
55,good,"['D', 'A', 'B', 'F', 'H']"
56,good,"['A', 'D', 'B', 'H', 'C']"
57,good,"['D', 'E', 'F', 'C', 'B']"
58,good,"['D', 'A', 'B', 'J', 'K']"
59,good,"['D', 'F', 'C', 'A', 'B']"
60,bad,"['B', 'a', 's', 'e', 'd']"
61,good,"['A', 'C', 'D', 'E', 'J']"
62,good,"['D', 'B', 'L', 'A', 'M']"
63,good,"['D', 'E', 'B', 'C', 'G']"
64,good,"['D', 'B', 'E', 'H', 'A']"
65,good,"['D', 'F', 'I', 'J', 'M']"
66,good,"['D', 'B', 'C', 'E', 'A']"
67,good,"['D', 'F', 'G', 'I', 'K']"
68,good,"['D', 'B', 'A', 'G', 'E']"
69,good,"['D', 'B', 'C', 'E', 'F']"
70,good,"['D', 'C', 'A', 'B', 'H']"
71,good,"['D', 'A', 'C', 'I', 'H']"
72,good,"['D', 'F', 'K', 'L', 'M']"
73,good,"['D', 'A', 'E', 'M', 'C']"
74,good,"['D', 'A', 'C', 'B', 'I']"
75,good,"['D', 'C', 'A', 'M', 'E']"
76,good,"['D', 'B', 'E', 'F', 'I']"
77,good,"['D', 'B', 'E', 'F', 'I']"
78,good,"['D', 'A', 'B', 'E', 'M']"
79,good,"['D', 'E', 'F', 'I', 'J']"
80,good,"['D', 'C', 'A', 'B', 'G']"
81,good,"['D', 'C', 'F', 'I', 'J']"
82,good,"['D', 'C', 'B', 'A', 'G']"
83,good,"['D', 'A', 'F', 'K', 'J']"
84,good,"['D', 'C', 'B', 'A', 'M']"
85,good,"['D', 'C', 'A', 'B', 'E']"
86,unsolvable,"['I', 'G', 'C', 'F', 'H']"
87,good,"['A', 'D', 'F', 'I', 'J']"
88,good,"['A', 'D', 'C', 'B', 'E']"
89,good,"['D', 'A', 'B', 'E', 'F']"
90,good,"['D', 'C', 'B', 'F', 'A']"
91,good,"['D', 'B', 'A', 'K', 'E']"
92,good,"['D', 'E', 'F', 'G', 'I']"
93,good,"['D', 'A', 'B', 'F', 'G']"
94,good,"['D', 'E', 'H', 'I', 'J']"
95,good,"['D', 'B', 'G', 'F', 'E']"
96,good,"['D', 'C', 'K', 'E', 'B']"
97,good,"['D', 'C', 'F', 'B', 'A']"
98,good,"['D', 'I', 'E', 'F', 'J']"
99,good,"['A', 'D', 'F', 'I', 'K']"
