prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
762.0,402.0,0.02286,0.02412,0.046979999999999994
762.0,399.0,0.02286,0.023939999999999996,0.046799999999999994
762.0,470.0,0.02286,0.0282,0.051059999999999994
762.0,483.0,0.02286,0.02898,0.05184
762.0,315.0,0.02286,0.0189,0.04176
762.0,398.0,0.02286,0.02388,0.04674
762.0,454.0,0.02286,0.027239999999999997,0.05009999999999999
762.0,336.0,0.02286,0.02016,0.04302
762.0,357.0,0.02286,0.021419999999999998,0.04428
762.0,400.0,0.02286,0.024,0.04686
762.0,347.0,0.02286,0.02082,0.04368
762.0,368.0,0.02286,0.02208,0.044939999999999994
762.0,404.0,0.02286,0.024239999999999998,0.047099999999999996
762.0,388.0,0.02286,0.02328,0.04614
762.0,399.0,0.02286,0.023939999999999996,0.046799999999999994
762.0,259.0,0.02286,0.01554,0.0384
762.0,449.0,0.02286,0.02694,0.0498
762.0,428.0,0.02286,0.02568,0.04854
762.0,500.0,0.02286,0.03,0.05286
762.0,467.0,0.02286,0.02802,0.050879999999999995
762.0,444.0,0.02286,0.02664,0.0495
762.0,371.0,0.02286,0.02226,0.04511999999999999
762.0,419.0,0.02286,0.02514,0.048
762.0,307.0,0.02286,0.01842,0.04128
762.0,422.0,0.02286,0.02532,0.04818
762.0,369.0,0.02286,0.02214,0.045
762.0,440.0,0.02286,0.0264,0.04926
762.0,331.0,0.02286,0.01986,0.042719999999999994
762.0,389.0,0.02286,0.02334,0.0462
762.0,399.0,0.02286,0.023939999999999996,0.046799999999999994
762.0,316.0,0.02286,0.01896,0.041819999999999996
762.0,440.0,0.02286,0.0264,0.04926
762.0,393.0,0.02286,0.023579999999999997,0.046439999999999995
762.0,398.0,0.02286,0.02388,0.04674
762.0,353.0,0.02286,0.02118,0.044039999999999996
762.0,257.0,0.02286,0.01542,0.038279999999999995
762.0,409.0,0.02286,0.02454,0.0474
762.0,318.0,0.02286,0.01908,0.04194
762.0,339.0,0.02286,0.02034,0.0432
762.0,406.0,0.02286,0.02436,0.04722
762.0,431.0,0.02286,0.02586,0.04872
762.0,406.0,0.02286,0.02436,0.04722
762.0,323.0,0.02286,0.019379999999999998,0.04224
762.0,399.0,0.02286,0.023939999999999996,0.046799999999999994
762.0,346.0,0.02286,0.020759999999999997,0.04361999999999999
762.0,458.0,0.02286,0.02748,0.050339999999999996
762.0,530.0,0.02286,0.031799999999999995,0.05465999999999999
762.0,385.0,0.02286,0.0231,0.04596
762.0,384.0,0.02286,0.023039999999999998,0.045899999999999996
762.0,334.0,0.02286,0.02004,0.042899999999999994
762.0,451.0,0.02286,0.027059999999999997,0.04991999999999999
762.0,393.0,0.02286,0.023579999999999997,0.046439999999999995
762.0,293.0,0.02286,0.01758,0.04044
762.0,390.0,0.02286,0.023399999999999997,0.046259999999999996
762.0,486.0,0.02286,0.02916,0.05202
762.0,338.0,0.02286,0.020279999999999996,0.04314
762.0,360.0,0.02286,0.021599999999999998,0.04446
762.0,411.0,0.02286,0.02466,0.04752
762.0,411.0,0.02286,0.02466,0.04752
762.0,460.0,0.02286,0.0276,0.05046
762.0,422.0,0.02286,0.02532,0.04818
762.0,332.0,0.02286,0.019919999999999997,0.04278
762.0,367.0,0.02286,0.022019999999999998,0.044879999999999996
762.0,433.0,0.02286,0.02598,0.048839999999999995
762.0,417.0,0.02286,0.02502,0.04788
762.0,292.0,0.02286,0.01752,0.04038
762.0,321.0,0.02286,0.01926,0.04212
762.0,382.0,0.02286,0.02292,0.04578
762.0,321.0,0.02286,0.01926,0.04212
762.0,350.0,0.02286,0.021,0.043859999999999996
762.0,471.0,0.02286,0.028259999999999997,0.05112
762.0,290.0,0.02286,0.0174,0.04026
762.0,292.0,0.02286,0.01752,0.04038
762.0,444.0,0.02286,0.02664,0.0495
762.0,399.0,0.02286,0.023939999999999996,0.046799999999999994
762.0,307.0,0.02286,0.01842,0.04128
762.0,355.0,0.02286,0.0213,0.04416
762.0,456.0,0.02286,0.02736,0.05022
762.0,443.0,0.02286,0.02658,0.04944
762.0,306.0,0.02286,0.018359999999999998,0.04121999999999999
762.0,306.0,0.02286,0.018359999999999998,0.04121999999999999
762.0,323.0,0.02286,0.019379999999999998,0.04224
762.0,365.0,0.02286,0.0219,0.044759999999999994
762.0,377.0,0.02286,0.022619999999999998,0.04547999999999999
762.0,371.0,0.02286,0.02226,0.04511999999999999
762.0,462.0,0.02286,0.027719999999999998,0.05058
762.0,310.0,0.02286,0.0186,0.04146
762.0,316.0,0.02286,0.01896,0.041819999999999996
762.0,432.0,0.02286,0.02592,0.04878
762.0,376.0,0.02286,0.02256,0.04542
762.0,330.0,0.02286,0.0198,0.042660000000000003
762.0,434.0,0.02286,0.02604,0.0489
762.0,462.0,0.02286,0.027719999999999998,0.05058
762.0,281.0,0.02286,0.01686,0.03972
762.0,312.0,0.02286,0.01872,0.04158
762.0,299.0,0.02286,0.017939999999999998,0.040799999999999996
762.0,391.0,0.02286,0.02346,0.04632
762.0,402.0,0.02286,0.02412,0.046979999999999994
762.0,315.0,0.02286,0.0189,0.04176
762.0,429.0,0.02286,0.02574,0.0486
