index,good/bad/unsolvable,reply
0,good,"['D', 'B', 'I', 'F', 'M']"
1,good,"['D', 'B', 'K', 'A', 'C']"
2,good,"['D', 'A', 'G', 'C', 'H']"
3,good,"['D', 'B', 'A', 'F', 'M']"
4,good,"['D', 'C', 'B', 'A', 'E']"
5,good,"['D', 'L', 'J', 'B', 'C']"
6,good,"['D', 'G', 'I', 'C', 'B']"
7,good,"['D', 'C', 'A', 'B', 'G']"
8,good,"['D', 'L', 'B', 'A', 'C']"
9,good,"['A', 'D', 'E', 'J', 'C']"
10,good,"['F', 'D', 'C', 'A', 'B']"
11,good,"['D', 'A', 'B', 'M', 'E']"
12,good,"['D', 'J', 'G', 'E', 'A']"
13,good,"['D', 'B', 'C', 'A', 'E']"
14,good,"['B', 'A', 'K', 'L', 'M']"
15,good,"['D', 'G', 'K', 'C', 'A']"
16,good,"['A', 'D', 'H', 'A', 'K']"
17,good,"['D', 'B', 'F', 'G', 'I']"
18,good,"['D', 'B', 'J', 'L', 'A']"
19,good,"['D', 'A', 'E', 'K', 'M']"
20,good,"['D', 'B', 'A', 'E', 'H']"
21,good,"['M', 'D', 'I', 'H', 'L']"
22,good,"['M', 'K', 'I', 'H', 'F']"
23,good,"['D', 'G', 'C', 'B', 'A']"
24,good,"['D', 'F', 'C', 'H', 'K']"
25,good,"['C', 'D', 'H', 'A', 'B']"
26,good,"['D', 'F', 'B', 'G', 'J']"
27,good,"['D', 'C', 'L', 'K', 'I']"
28,good,"['D', 'H', 'J', 'I', 'B']"
29,good,"['D', 'J', 'C', 'K', 'L']"
30,good,"['A', 'D', 'J', 'M', 'C']"
31,good,"['D', 'A', 'F', 'K', 'L']"
32,good,"['D', 'J', 'A', 'C', 'E']"
33,good,"['K', 'D', 'C', 'A', 'B']"
34,good,"['H', 'K', 'D', 'E', 'L']"
35,good,"['D', 'C', 'A', 'K', 'M']"
36,good,"['L', 'D', 'I', 'H', 'C']"
37,good,"['L', 'D', 'A', 'M', 'K']"
38,good,"['D', 'B', 'J', 'A', 'C']"
39,good,"['C', 'D', 'A', 'M', 'E']"
40,good,"['A', 'D', 'H', 'C', 'F']"
41,good,"['M', 'D', 'G', 'B', 'C']"
42,good,"['D', 'B', 'E', 'A', 'C']"
43,good,"['L', 'J', 'I', 'F', 'D']"
44,good,"['D', 'I', 'M', 'K', 'A']"
45,good,"['K', 'D', 'B', 'A', 'C']"
46,good,"['D', 'C', 'K', 'B', 'J']"
47,good,"['D', 'B', 'C', 'A', 'H']"
48,good,"['A', 'D', 'H', 'I', 'L']"
49,good,"['A', 'D', 'M', 'B', 'C']"
50,good,"['D', 'C', 'B', 'G', 'F']"
51,good,"['D', 'H', 'E', 'A', 'L']"
52,good,"['D', 'A', 'M', 'F', 'G']"
53,good,"['D', 'I', 'B', 'C', 'J']"
54,good,"['D', 'C', 'B', 'E', 'F']"
55,good,"['D', 'B', 'F', 'G', 'H']"
56,good,"['A', 'D', 'C', 'E', 'F']"
57,good,"['D', 'C', 'B', 'A', 'F']"
58,good,"['D', 'I', 'J', 'B', 'A']"
59,good,"['A', 'B', 'D', 'C', 'F']"
60,good,"['D', 'M', 'F', 'C', 'A']"
61,good,"['A', 'D', 'L', 'F', 'G']"
62,good,"['M', 'L', 'K', 'J', 'I']"
63,good,"['G', 'D', 'B', 'A', 'C']"
64,good,"['D', 'F', 'J', 'C', 'B']"
65,good,"['D', 'C', 'L', 'M', 'A']"
66,good,"['K', 'D', 'C', 'A', 'B']"
67,good,"['D', 'C', 'B', 'A', 'E']"
68,good,"['D', 'A', 'I', 'K', 'L']"
69,good,"['D', 'C', 'K', 'A', 'B']"
70,good,"['D', 'G', 'H', 'I', 'L']"
71,good,"['D', 'C', 'H', 'M', 'B']"
72,good,"['D', 'L', 'K', 'A', 'F']"
73,good,"['D', 'B', 'E', 'C', 'A']"
74,good,"['D', 'F', 'A', 'B', 'I']"
75,good,"['D', 'A', 'B', 'C', 'E']"
76,good,"['D', 'A', 'F', 'H', 'K']"
77,good,"['D', 'L', 'A', 'J', 'M']"
78,good,"['D', 'B', 'H', 'L', 'A']"
79,good,"['D', 'E', 'I', 'F', 'L']"
80,good,"['C', 'A', 'D', 'B', 'J']"
81,good,"['C', 'D', 'H', 'I', 'F']"
82,good,"['D', 'C', 'H', 'M', 'K']"
83,good,"['D', 'J', 'L', 'A', 'M']"
84,good,"['M', 'D', 'C', 'B', 'A']"
85,good,"['D', 'C', 'B', 'A', 'E']"
86,unsolvable,"['I', 'G', 'C', 'H', 'L']"
87,good,"['D', 'H', 'I', 'B', 'M']"
88,good,"['D', 'C', 'B', 'A', 'F']"
89,good,"['D', 'A', 'E', 'F', 'J']"
90,good,"['C', 'D', 'M', 'A', 'B']"
91,good,"['A', 'C', 'D', 'K', 'H']"
92,good,"['M', 'H', 'D', 'A', 'B']"
93,good,"['D', 'C', 'J', 'A', 'K']"
94,good,"['D', 'B', 'E', 'J', 'K']"
95,good,"['D', 'G', 'L', 'B', 'K']"
96,good,"['D', 'E', 'L', 'B', 'K']"
97,good,"['A', 'D', 'F', 'G', 'M']"
98,good,"['D', 'C', 'A', 'B', 'M']"
99,good,"['B', 'M', 'K', 'H', 'D']"
