prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
1074.0,573.0,0.03222,0.034379999999999994,0.06659999999999999
1074.0,358.0,0.03222,0.02148,0.0537
1074.0,427.0,0.03222,0.025619999999999997,0.057839999999999996
1074.0,394.0,0.03222,0.02364,0.05586
1074.0,332.0,0.03222,0.019919999999999997,0.05213999999999999
1074.0,339.0,0.03222,0.02034,0.052559999999999996
1074.0,449.0,0.03222,0.02694,0.05916
1074.0,320.0,0.03222,0.0192,0.051419999999999993
1074.0,402.0,0.03222,0.02412,0.05634
1074.0,474.0,0.03222,0.028439999999999997,0.06065999999999999
1074.0,371.0,0.03222,0.02226,0.05448
1074.0,373.0,0.03222,0.02238,0.054599999999999996
1074.0,489.0,0.03222,0.02934,0.061560000000000004
1074.0,397.0,0.03222,0.02382,0.05604
1074.0,351.0,0.03222,0.02106,0.053279999999999994
1074.0,378.0,0.03222,0.02268,0.0549
1074.0,329.0,0.03222,0.019739999999999997,0.05195999999999999
1074.0,423.0,0.03222,0.02538,0.0576
1074.0,453.0,0.03222,0.02718,0.059399999999999994
1074.0,386.0,0.03222,0.02316,0.05538
1074.0,333.0,0.03222,0.01998,0.052199999999999996
1074.0,428.0,0.03222,0.02568,0.0579
1074.0,338.0,0.03222,0.020279999999999996,0.05249999999999999
1074.0,335.0,0.03222,0.020099999999999996,0.05231999999999999
1074.0,328.0,0.03222,0.01968,0.0519
1074.0,357.0,0.03222,0.021419999999999998,0.05363999999999999
1074.0,355.0,0.03222,0.0213,0.05352
1074.0,340.0,0.03222,0.020399999999999998,0.05262
1074.0,392.0,0.03222,0.02352,0.05574
1074.0,336.0,0.03222,0.02016,0.052379999999999996
1074.0,362.0,0.03222,0.02172,0.05394
1074.0,358.0,0.03222,0.02148,0.0537
1074.0,453.0,0.03222,0.02718,0.059399999999999994
1074.0,371.0,0.03222,0.02226,0.05448
1074.0,382.0,0.03222,0.02292,0.055139999999999995
1074.0,461.0,0.03222,0.02766,0.05988
1074.0,369.0,0.03222,0.02214,0.05436
1074.0,337.0,0.03222,0.02022,0.05244
1074.0,361.0,0.03222,0.02166,0.05388
1074.0,406.0,0.03222,0.02436,0.05658
1074.0,236.0,0.03222,0.01416,0.04638
1074.0,332.0,0.03222,0.019919999999999997,0.05213999999999999
1074.0,371.0,0.03222,0.02226,0.05448
1074.0,339.0,0.03222,0.02034,0.052559999999999996
1074.0,464.0,0.03222,0.02784,0.06006
1074.0,302.0,0.03222,0.01812,0.050339999999999996
1074.0,378.0,0.03222,0.02268,0.0549
1074.0,342.0,0.03222,0.02052,0.052739999999999995
1074.0,344.0,0.03222,0.020640000000000002,0.052860000000000004
1074.0,466.0,0.03222,0.02796,0.06018
1074.0,386.0,0.03222,0.02316,0.05538
1074.0,415.0,0.03222,0.0249,0.05712
1074.0,368.0,0.03222,0.02208,0.0543
1074.0,359.0,0.03222,0.02154,0.05376
1074.0,350.0,0.03222,0.021,0.05322
1074.0,359.0,0.03222,0.02154,0.05376
1074.0,512.0,0.03222,0.030719999999999997,0.06294
1074.0,442.0,0.03222,0.02652,0.05874
1074.0,308.0,0.03222,0.01848,0.050699999999999995
1074.0,369.0,0.03222,0.02214,0.05436
1074.0,471.0,0.03222,0.028259999999999997,0.06047999999999999
1074.0,416.0,0.03222,0.02496,0.057179999999999995
1074.0,405.0,0.03222,0.024300000000000002,0.05652
1074.0,392.0,0.03222,0.02352,0.05574
1074.0,326.0,0.03222,0.019559999999999998,0.05177999999999999
1074.0,465.0,0.03222,0.027899999999999998,0.06011999999999999
1074.0,351.0,0.03222,0.02106,0.053279999999999994
1074.0,395.0,0.03222,0.0237,0.05592
1074.0,361.0,0.03222,0.02166,0.05388
1074.0,297.0,0.03222,0.01782,0.05004
1074.0,369.0,0.03222,0.02214,0.05436
1074.0,187.0,0.03222,0.011219999999999999,0.04344
1074.0,334.0,0.03222,0.02004,0.05226
1074.0,377.0,0.03222,0.022619999999999998,0.05484
1074.0,347.0,0.03222,0.02082,0.053040000000000004
1074.0,391.0,0.03222,0.02346,0.05568
1074.0,372.0,0.03222,0.02232,0.05454
1074.0,580.0,0.03222,0.0348,0.06702
1074.0,453.0,0.03222,0.02718,0.059399999999999994
1074.0,362.0,0.03222,0.02172,0.05394
1074.0,353.0,0.03222,0.02118,0.0534
1074.0,441.0,0.03222,0.026459999999999997,0.058679999999999996
1074.0,294.0,0.03222,0.01764,0.04986
1074.0,568.0,0.03222,0.03408,0.0663
1074.0,363.0,0.03222,0.021779999999999997,0.05399999999999999
1074.0,339.0,0.03222,0.02034,0.052559999999999996
1074.0,303.0,0.03222,0.018179999999999998,0.0504
1074.0,322.0,0.03222,0.01932,0.05154
1074.0,342.0,0.03222,0.02052,0.052739999999999995
1074.0,341.0,0.03222,0.020460000000000002,0.052680000000000005
1074.0,448.0,0.03222,0.026879999999999998,0.0591
1074.0,373.0,0.03222,0.02238,0.054599999999999996
1074.0,489.0,0.03222,0.02934,0.061560000000000004
1074.0,357.0,0.03222,0.021419999999999998,0.05363999999999999
1074.0,322.0,0.03222,0.01932,0.05154
1074.0,391.0,0.03222,0.02346,0.05568
1074.0,285.0,0.03222,0.017099999999999997,0.049319999999999996
1074.0,297.0,0.03222,0.01782,0.05004
1074.0,334.0,0.03222,0.02004,0.05226
1074.0,405.0,0.03222,0.024300000000000002,0.05652
