index,good/bad/unsolvable,reply
0,good,"['A', 'C', 'B', 'F', 'D']"
1,good,"['B', 'A', 'C', 'F', 'D']"
2,good,"['B', 'A', 'C', 'D', 'F']"
3,good,"['B', 'A', 'C', 'F', 'D']"
4,good,"['B', 'A', 'C', 'F', 'D']"
5,good,"['B', 'A', 'C', 'F', 'D']"
6,good,"['B', 'A', 'C', 'F', 'D']"
7,good,"['B', 'A', 'C', 'F', 'D']"
8,good,"['B', 'A', 'C', 'F', 'D']"
9,good,"['C', 'B', 'A', 'F', 'D']"
10,good,"['B', 'A', 'C', 'F', 'D']"
11,good,"['B', 'A', 'C', 'F', 'D']"
12,good,"['B', 'A', 'C', 'F', 'D']"
13,good,"['B', 'A', 'C', 'F', 'D']"
14,good,"['B', 'A', 'C', 'F', 'D']"
15,good,"['B', 'A', 'C', 'D', 'E']"
16,good,"['B', 'A', 'C', 'F', 'D']"
17,good,"['B', 'A', 'C', 'F', 'D']"
18,good,"['B', 'A', 'C', 'F', 'D']"
19,good,"['B', 'A', 'C', 'F', 'D']"
20,good,"['A', 'C', 'B', 'F', 'D']"
21,good,"['B', 'A', 'C', 'F', 'D']"
22,good,"['B', 'A', 'C', 'F', 'D']"
23,good,"['B', 'A', 'C', 'F', 'D']"
24,good,"['B', 'A', 'C', 'F', 'D']"
25,good,"['B', 'A', 'C', 'F', 'D']"
26,good,"['C', 'A', 'B', 'F', 'D']"
27,good,"['B', 'A', 'C', 'F', 'D']"
28,good,"['B', 'A', 'C', 'F', 'D']"
29,good,"['B', 'A', 'C', 'F', 'D']"
30,good,"['B', 'A', 'C', 'F', 'D']"
31,good,"['B', 'A', 'C', 'F', 'D']"
32,good,"['B', 'A', 'C', 'F', 'D']"
33,good,"['B', 'A', 'C', 'F', 'D']"
34,good,"['B', 'A', 'C', 'F', 'D']"
35,good,"['B', 'A', 'C', 'F', 'D']"
36,good,"['B', 'A', 'C', 'F', 'D']"
37,good,"['B', 'A', 'C', 'F', 'D']"
38,good,"['B', 'A', 'C', 'F', 'D']"
39,good,"['B', 'A', 'C', 'F', 'D']"
40,good,"['B', 'A', 'C', 'F', 'D']"
41,good,"['B', 'A', 'C', 'F', 'D']"
42,good,"['B', 'A', 'C', 'F', 'D']"
43,good,"['B', 'A', 'C', 'F', 'D']"
44,good,"['B', 'A', 'C', 'F', 'D']"
45,good,"['B', 'A', 'C', 'F', 'D']"
46,good,"['E', 'F', 'D', 'B', 'A']"
47,good,"['B', 'A', 'C', 'F', 'D']"
48,good,"['B', 'A', 'C', 'F', 'D']"
49,good,"['B', 'A', 'C', 'F', 'D']"
50,good,"['B', 'A', 'C', 'F', 'D']"
51,good,"['B', 'A', 'C', 'F', 'D']"
52,good,"['B', 'A', 'C', 'F', 'D']"
53,good,"['B', 'A', 'C', 'F', 'D']"
54,good,"['B', 'A', 'C', 'F', 'D']"
55,good,"['A', 'B', 'C', 'F', 'D']"
56,good,"['A', 'E', 'C', 'B', 'D']"
57,good,"['B', 'A', 'C', 'F', 'D']"
58,good,"['B', 'A', 'C', 'F', 'D']"
59,good,"['B', 'A', 'C', 'F', 'D']"
60,good,"['B', 'A', 'C', 'F', 'D']"
61,good,"['B', 'A', 'C', 'F', 'D']"
62,good,"['B', 'A', 'C', 'F', 'D']"
63,good,"['B', 'A', 'C', 'F', 'D']"
64,good,"['B', 'A', 'C', 'F', 'D']"
65,good,"['B', 'A', 'C', 'F', 'D']"
66,good,"['B', 'A', 'C', 'F', 'D']"
67,good,"['B', 'A', 'C', 'F', 'D']"
68,good,"['B', 'A', 'C', 'F', 'D']"
69,good,"['B', 'A', 'C', 'F', 'D']"
70,good,"['B', 'A', 'C', 'F', 'D']"
71,good,"['B', 'C', 'A', 'F', 'D']"
72,good,"['B', 'A', 'C', 'F', 'D']"
73,good,"['B', 'A', 'C', 'F', 'D']"
74,good,"['B', 'A', 'C', 'F', 'D']"
75,good,"['B', 'A', 'C', 'F', 'D']"
76,good,"['B', 'A', 'C', 'F', 'D']"
77,good,"['A', 'D', 'C', 'B', 'F']"
78,good,"['B', 'A', 'C', 'F', 'D']"
79,good,"['B', 'A', 'C', 'F', 'D']"
80,good,"['B', 'A', 'C', 'F', 'D']"
81,good,"['B', 'A', 'C', 'F', 'D']"
82,good,"['B', 'A', 'C', 'F', 'D']"
83,good,"['B', 'A', 'C', 'F', 'D']"
84,good,"['C', 'A', 'B', 'F', 'D']"
85,good,"['B', 'A', 'C', 'F', 'D']"
86,good,"['B', 'A', 'C', 'F', 'D']"
87,good,"['B', 'A', 'C', 'F', 'D']"
88,good,"['B', 'A', 'C', 'F', 'D']"
89,good,"['B', 'A', 'C', 'F', 'D']"
90,good,"['B', 'A', 'C', 'F', 'D']"
91,good,"['B', 'A', 'C', 'F', 'D']"
92,good,"['C', 'A', 'B', 'F', 'D']"
93,good,"['B', 'A', 'C', 'F', 'D']"
94,good,"['B', 'A', 'C', 'F', 'D']"
95,good,"['B', 'A', 'C', 'F', 'D']"
96,good,"['B', 'A', 'C', 'F', 'D']"
97,good,"['B', 'A', 'C', 'F', 'D']"
98,good,"['B', 'A', 'C', 'F', 'D']"
99,good,"['B', 'A', 'C', 'F', 'D']"
