prompt_tokens,completion_tokens,input_cost,output_cost,total_cost
1811.0,73.0,0.001811,0.000146,0.001957
1811.0,65.0,0.001811,0.00013000000000000002,0.001941
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,63.0,0.001811,0.000126,0.001937
1811.0,63.0,0.001811,0.000126,0.001937
1811.0,80.0,0.001811,0.00016,0.001971
1811.0,68.0,0.001811,0.000136,0.001947
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,82.0,0.001811,0.000164,0.0019749999999999998
1811.0,60.0,0.001811,0.00011999999999999999,0.001931
1811.0,74.0,0.001811,0.000148,0.001959
1811.0,28.0,0.001811,5.6e-05,0.001867
1811.0,94.0,0.001811,0.000188,0.001999
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,65.0,0.001811,0.00013000000000000002,0.001941
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,71.0,0.001811,0.000142,0.0019529999999999999
1811.0,69.0,0.001811,0.00013800000000000002,0.001949
1811.0,29.0,0.001811,5.8e-05,0.001869
1811.0,65.0,0.001811,0.00013000000000000002,0.001941
1811.0,71.0,0.001811,0.000142,0.0019529999999999999
1811.0,72.0,0.001811,0.000144,0.0019549999999999997
1811.0,61.0,0.001811,0.000122,0.0019329999999999998
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,63.0,0.001811,0.000126,0.001937
1811.0,61.0,0.001811,0.000122,0.0019329999999999998
1811.0,79.0,0.001811,0.000158,0.001969
1811.0,60.0,0.001811,0.00011999999999999999,0.001931
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,91.0,0.001811,0.000182,0.001993
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,69.0,0.001811,0.00013800000000000002,0.001949
1811.0,65.0,0.001811,0.00013000000000000002,0.001941
1811.0,52.0,0.001811,0.00010400000000000001,0.0019149999999999998
1811.0,51.0,0.001811,0.00010200000000000001,0.001913
1811.0,93.0,0.001811,0.000186,0.001997
1811.0,70.0,0.001811,0.00014000000000000001,0.0019509999999999998
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,75.0,0.001811,0.00015,0.001961
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,87.0,0.001811,0.00017400000000000003,0.001985
1811.0,75.0,0.001811,0.00015,0.001961
1811.0,61.0,0.001811,0.000122,0.0019329999999999998
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,30.0,0.001811,5.9999999999999995e-05,0.0018709999999999998
1811.0,63.0,0.001811,0.000126,0.001937
1811.0,70.0,0.001811,0.00014000000000000001,0.0019509999999999998
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,72.0,0.001811,0.000144,0.0019549999999999997
1811.0,73.0,0.001811,0.000146,0.001957
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,30.0,0.001811,5.9999999999999995e-05,0.0018709999999999998
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,61.0,0.001811,0.000122,0.0019329999999999998
1811.0,58.0,0.001811,0.000116,0.001927
1811.0,19.0,0.001811,3.8e-05,0.001849
1811.0,75.0,0.001811,0.00015,0.001961
1811.0,71.0,0.001811,0.000142,0.0019529999999999999
1811.0,72.0,0.001811,0.000144,0.0019549999999999997
1811.0,54.0,0.001811,0.000108,0.001919
1811.0,71.0,0.001811,0.000142,0.0019529999999999999
1811.0,70.0,0.001811,0.00014000000000000001,0.0019509999999999998
1811.0,73.0,0.001811,0.000146,0.001957
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,65.0,0.001811,0.00013000000000000002,0.001941
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,19.0,0.001811,3.8e-05,0.001849
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,61.0,0.001811,0.000122,0.0019329999999999998
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,60.0,0.001811,0.00011999999999999999,0.001931
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,19.0,0.001811,3.8e-05,0.001849
1811.0,74.0,0.001811,0.000148,0.001959
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,29.0,0.001811,5.8e-05,0.001869
1811.0,61.0,0.001811,0.000122,0.0019329999999999998
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,41.0,0.001811,8.2e-05,0.001893
1811.0,74.0,0.001811,0.000148,0.001959
1811.0,29.0,0.001811,5.8e-05,0.001869
1811.0,59.0,0.001811,0.00011800000000000001,0.001929
1811.0,19.0,0.001811,3.8e-05,0.001849
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,74.0,0.001811,0.000148,0.001959
1811.0,69.0,0.001811,0.00013800000000000002,0.001949
1811.0,91.0,0.001811,0.000182,0.001993
1811.0,62.0,0.001811,0.000124,0.0019349999999999999
1811.0,70.0,0.001811,0.00014000000000000001,0.0019509999999999998
1811.0,64.0,0.001811,0.000128,0.001939
1811.0,78.0,0.001811,0.000156,0.001967
1811.0,74.0,0.001811,0.000148,0.001959
