index,good/bad/unsolvable,reply
0,good,"['D', 'A', 'B', 'F', 'C']"
1,good,"['D', 'A', 'C', 'F', 'B']"
2,good,"['D', 'A', 'F', 'G', 'E']"
3,good,"['D', 'A', 'C', 'B', 'E']"
4,good,"['D', 'A', 'B', 'F', 'J']"
5,good,"['D', 'B', 'A', 'C', 'F']"
6,good,"['D', 'C', 'B', 'A', 'G']"
7,good,"['D', 'C', 'A', 'G', 'E']"
8,good,"['D', 'A', 'C', 'B', 'F']"
9,good,"['D', 'A', 'C', 'F', 'M']"
10,good,"['D', 'F', 'C', 'A', 'B']"
11,good,"['D', 'A', 'B', 'C', 'E']"
12,good,"['D', 'A', 'B', 'F', 'E']"
13,good,"['D', 'C', 'B', 'A', 'M']"
14,good,"['D', 'B', 'A', 'C', 'G']"
15,good,"['D', 'A', 'C', 'E', 'G']"
16,good,"['D', 'A', 'B', 'C', 'F']"
17,good,"['D', 'A', 'B', 'C', 'E']"
18,good,"['D', 'C', 'A', 'B', 'F']"
19,good,"['D', 'A', 'F', 'E', 'G']"
20,good,"['D', 'A', 'B', 'C', 'K']"
21,good,"['D', 'A', 'B', 'F', 'H']"
22,good,"['D', 'A', 'E', 'G', 'F']"
23,good,"['D', 'A', 'B', 'C', 'F']"
24,good,"['D', 'C', 'A', 'B', 'F']"
25,good,"['D', 'F', 'A', 'B', 'E']"
26,good,"['D', 'C', 'A', 'B', 'F']"
27,good,"['D', 'A', 'C', 'B', 'G']"
28,good,"['D', 'A', 'C', 'F', 'E']"
29,good,"['D', 'F', 'A', 'B', 'C']"
30,good,"['F', 'D', 'E', 'A', 'B']"
31,good,"['D', 'F', 'C', 'B', 'A']"
32,good,"['D', 'F', 'A', 'C', 'B']"
33,good,"['D', 'A', 'B', 'C', 'F']"
34,good,"['D', 'A', 'B', 'C', 'E']"
35,good,"['D', 'A', 'F', 'C', 'B']"
36,good,"['D', 'A', 'C', 'E', 'F']"
37,good,"['D', 'A', 'E', 'F', 'B']"
38,good,"['D', 'A', 'C', 'B', 'G']"
39,good,"['D', 'A', 'B', 'C', 'F']"
40,good,"['D', 'A', 'C', 'E', 'B']"
41,good,"['D', 'A', 'B', 'C', 'F']"
42,good,"['D', 'A', 'E', 'I', 'C']"
43,good,"['D', 'A', 'B', 'F', 'G']"
44,good,"['D', 'A', 'F', 'I', 'B']"
45,good,"['D', 'C', 'A', 'B', 'F']"
46,good,"['D', 'C', 'G', 'B', 'F']"
47,good,"['D', 'A', 'B', 'I', 'C']"
48,good,"['D', 'A', 'F', 'B', 'G']"
49,good,"['D', 'A', 'C', 'F', 'B']"
50,good,"['D', 'A', 'C', 'F', 'B']"
51,good,"['D', 'A', 'B', 'C', 'F']"
52,good,"['D', 'C', 'A', 'B', 'F']"
53,good,"['D', 'A', 'B', 'C', 'E']"
54,good,"['D', 'C', 'A', 'B', 'E']"
55,good,"['D', 'B', 'A', 'C', 'E']"
56,good,"['D', 'A', 'B', 'H', 'M']"
57,good,"['D', 'A', 'B', 'F', 'E']"
58,good,"['D', 'A', 'G', 'F', 'B']"
59,good,"['D', 'A', 'B', 'F', 'E']"
60,good,"['D', 'A', 'B', 'C', 'E']"
61,good,"['D', 'A', 'F', 'B', 'E']"
62,good,"['D', 'A', 'B', 'F', 'G']"
63,good,"['D', 'B', 'C', 'A', 'E']"
64,good,"['D', 'C', 'B', 'A', 'F']"
65,good,"['D', 'A', 'F', 'B', 'C']"
66,good,"['D', 'A', 'B', 'F', 'E']"
67,good,"['D', 'A', 'F', 'E', 'B']"
68,good,"['D', 'A', 'C', 'B', 'E']"
69,good,"['D', 'A', 'E', 'F', 'B']"
70,good,"['D', 'A', 'B', 'C', 'E']"
71,good,"['D', 'A', 'F', 'G', 'B']"
72,good,"['D', 'C', 'A', 'B', 'F']"
73,good,"['D', 'A', 'B', 'F', 'M']"
74,good,"['D', 'A', 'F', 'C', 'B']"
75,good,"['D', 'A', 'C', 'F', 'I']"
76,good,"['D', 'A', 'B', 'J', 'F']"
77,good,"['D', 'B', 'A', 'F', 'E']"
78,good,"['D', 'A', 'B', 'F', 'M']"
79,good,"['D', 'A', 'B', 'C', 'F']"
80,good,"['D', 'A', 'C', 'F', 'B']"
81,good,"['D', 'A', 'C', 'G', 'B']"
82,good,"['D', 'A', 'B', 'C', 'F']"
83,good,"['D', 'A', 'F', 'H', 'C']"
84,good,"['D', 'A', 'C', 'B', 'F']"
85,good,"['D', 'I', 'A', 'C', 'H']"
86,unsolvable,"['D', 'G', 'M', 'C', 'A']"
87,good,"['D', 'G', 'A', 'F', 'E']"
88,good,"['D', 'A', 'C', 'M', 'B']"
89,good,"['D', 'A', 'B', 'C', 'M']"
90,good,"['D', 'A', 'C', 'F', 'E']"
91,good,"['D', 'A', 'B', 'C', 'F']"
92,good,"['D', 'A', 'F', 'B', 'E']"
93,good,"['D', 'A', 'C', 'I', 'B']"
94,good,"['D', 'A', 'B', 'I', 'H']"
95,good,"['D', 'A', 'B', 'E', 'F']"
96,good,"['D', 'C', 'A', 'F', 'K']"
97,good,"['D', 'A', 'E', 'C', 'B']"
98,good,"['D', 'A', 'E', 'F', 'G']"
99,good,"['D', 'A', 'E', 'B', 'F']"
